_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged,gold
3641,1720,661,Tatakae! Chou Robot Seimeitai Transformers,AdventureMechaSci-FiShounen,98,1985-1987,TV,ToeiAnimationHasbroAKOM,Beast Wars II Chou Seimeitai Transformers,RobotsSciFi,43,1998 - 1999,TV,AshiProductions,0
6180,1720,1034,Tatakae! Chou Robot Seimeitai Transformers,AdventureMechaSci-FiShounen,98,1985-1987,TV,ToeiAnimationHasbroAKOM,Transformers: Beast Wars Neo,ActionRobotsSciFi,35,1999,TV,AshiProductions,0
3800,1744,687,Shigofumi (Shigofumi: Letters from the Departed),DramaFantasyPsychologicalSupernaturalThriller,12,2008-2008,TV,J.C.StaffBandaiVisualGencoSentaiFilmworks,Shigofumi Picture Drama,,7,2008,DVD Special,,1
35273,1754,7137,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Mystery,12,2015 -2015,TV,LantisDAXProductionTROYCA,Jinrui wa Suitai Shimashita Specials,,6,2012 - 2013,DVD Special,AICA.S.T.A.,0
33550,1768,6937,Date A Live,ComedyHaremMechaRomanceSchoolSci-Fi,12,2013-2013,TV,FUNimationEntertainmentAICPlus+NipponColumbia,Date a Live,HaremRomanceSciFi,12,2013,TV,AICPLUS+,1
20024,1776,3858,Sengoku Basara (Sengoku Basara: Samurai Kings),ActionHistoricalMartialArtsSamuraiSuperPower,12,2009-2009,TV,ProductionI.GDentsuFUNimationEntertainmentShochikuMainichiBroadcastingMovicflyingDOG,Samurai Gun Special,,1,2005,DVD Special,StudioEgg,0
42597,1780,8060,Bishoujo Senshi Sailor Moon SuperS (Sailor Moon SuperS),DramaMagicRomanceShoujo,39,1995-1996,TV,ToeiAnimationTVAsahiVizMedia,Sailor Moon Super S,ComedyFamilyFriendlyMagicalGirlMonster-of-the-weekRomanceShoujo,39,1995 - 1996,TV,ToeiAnimation,1
28671,1817,6110,Tetsuwan Birdy Decode (Birdy the Mighty Decode),ActionComedySci-Fi,13,2008-2008,TV,AniplexA-1PicturesFUNimationEntertainment,Tetsuwan Birdy Decode 2,ActionAliensBasedonaMangaBodySharingGenderBenderPoliceSciFi,12,2009,TV,A-1Pictures,0
6960,1829,1169,Gokinjo Monogatari (Neighborhood Stories),ComedyDramaRomanceSliceofLife,50,1995-1996,TV,ToeiAnimation,Ajimu Kaigan Monogatari,DramaMusicRomance,4,2001,TV Special,Actas,0
9327,1829,1686,Gokinjo Monogatari (Neighborhood Stories),ComedyDramaRomanceSliceofLife,50,1995-1996,TV,ToeiAnimation,Entaku no Kishi Monogatari: Moero Arthur,,30,1979 - 1980,TV,ToeiAnimation,0
18597,1829,3553,Gokinjo Monogatari (Neighborhood Stories),ComedyDramaRomanceSliceofLife,50,1995-1996,TV,ToeiAnimation,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,FantasyPersoninaStrangeWorld,3,1993 - 1994,OVA,,0
38628,1829,7583,Gokinjo Monogatari (Neighborhood Stories),ComedyDramaRomanceSliceofLife,50,1995-1996,TV,ToeiAnimation,Gokinjo Monogatari,ComedyDramaFashionLoveTriangleRomanceSchoolLifeShoujo,50,1995 - 1996,TV,ToeiAnimation,1
20761,1833,4075,Perrine Monogatari,DramaHistoricalShoujoSliceofLife,53,1978-1978,TV,NipponAnimationBandaiVisual,Tokyo Daigaku Monogatari,ComedyDramaMatureThemesRomanceSchoolLife,2,2004,OVA,,0
16447,1848,3034,Akage no Anne (Anne of Green Gables),DramaHistoricalShoujoSliceofLife,50,1979-1979,TV,NipponAnimation,Akage no Anne: Green Gables e no Michi,BasedonaNovel,1,2010,Movie,NipponAnimation,0
21853,1868,4443,Mahou Shoujo Lyrical Nanoha (Magical Girl Lyrical Nanoha),ActionComedyDramaMagicSuperPower,13,2004-2004,TV,SevenArcsFUNimationEntertainmentOmnibusJapan,Magical Girl Lyrical Nanoha ViVid Episode 12.5,BasedonaMangaMagicalGirlRecap,1,2015,TV Special,A-1Pictures,0
30973,1876,6491,Aoki Densetsu Shoot! (Blue Legend Shoot!),ActionComedyDramaRomanceSchoolShounenSports,58,1993-1994,TV,ToeiAnimation,Shin Kyuuseishu Densetsu Hokuto no Ken Raou-den Gekitou no Shou,,1,2007,Movie,TMSEntertainment,0
22595,1880,4657,Hentai Ouji to Warawanai Neko.,ComedyHaremRomanceSchoolSeinenSupernatural,12,2013-2013,TV,J.C.StaffFrontierWorksMediaFactorySentaiFilmworks,TWIN CROSS: Bokuha Kimiwo Warawanai,,1,2013,Music Video,,0
26262,1886,5559,Slayers Evolution-R,AdventureComedyFantasy,13,2009-2009,TV,J.C.StaffFUNimationEntertainmentNYAVPost,Duel Masters Versus Revolution,BasedonaMangaCardBattlesFamilyFriendlyShounen,26+,2015 - ?,TV,Ascension,0
19343,1892,3737,Cinderella Monogatari (The Story of Cinderella),AdventureFantasyKidsRomance,26,1996-1996,TV,TatsunokoProductions,Hello Kitty no Cinderella,,1,1989,Movie,,0
26513,1892,5629,Cinderella Monogatari (The Story of Cinderella),AdventureFantasyKidsRomance,26,1996-1996,TV,TatsunokoProductions,Xiongmao Monogatari Tao Tao,,1,1981,Movie,1981,0
19242,1908,3724,Tales of the Abyss,AdventureDramaFantasy,26,2008-2009,TV,SunriseBandaiVisualFUNimationEntertainmentAnimaxBandaiEntertainmentAtelierMusa,Little Cry of The Abyss,Vocaloid,1,2012,Music Video,,0
30088,1915,6330,Meitantei Holmes (Sherlock Hound),AdventureComedyMystery,26,1984-1985,TV,GeneonUniversalEntertainmentStudioGallopTMSEntertainmentDiscotekStudioTakeOff,Meitantei Conan OVA 11: London kara no Maru Hi Shirei,Mystery,1,2011,OVA,TMSEntertainment,0
33174,1916,6845,Ookami Shoujo to Kuro Ouji (Wolf Girl and Black Prince),ComedyRomanceSchoolShoujo,12,2014-2014,TV,VAPYomiuriTelecastingCorporationTYOAnimationsSentaiFilmworksNipponTelevisionNetworkCorporation,One Piece Movie 8: The Desert Princess and the Pirates - Adventures in Alabasta,ActionAdventureComedyPiratesShounen,1,2007,Movie,ToeiAnimation,0
6610,1916,1096,Ookami Shoujo to Kuro Ouji (Wolf Girl and Black Prince),ComedyRomanceSchoolShoujo,12,2014-2014,TV,VAPYomiuriTelecastingCorporationTYOAnimationsSentaiFilmworksNipponTelevisionNetworkCorporation,Ookami Shoujo to Kuro Ouji Recap,BasedonaMangaRecap,1,2014,TV Special,TYOAnimations,1
33547,1920,6935,Uchuu no Stellvia (Stellvia of the Universe),ActionRomanceSci-FiSpace,26,2003-2003,TV,XebecTVTokyoMusic,Stellvia of the Universe,ActionOriginalWorkOuterSpaceRomanceSchoolLifeSciFi,26,2003,TV,XEBEC,1
7712,1940,1347,Ai no Wakakusa Monogatari (Tales of Little Women),DramaHistoricalSliceofLife,48,1987-1987,TV,NipponAnimationSabanEntertainment,Wakakusa Monogatari,AmericaDrama,1,1980,TV Special,ToeiAnimation,0
21731,1940,4398,Ai no Wakakusa Monogatari (Tales of Little Women),DramaHistoricalSliceofLife,48,1987-1987,TV,NipponAnimationSabanEntertainment,Gokyoudai Monogatari,BasedonaMangaComedySliceofLife,32,2009 - 2010,TV,ShineiAnimation,0
35918,1954,7232,Speed Grapher,ActionMysterySuperPower,24,2005-2005,TV,GonzoTVAsahiFUNimationEntertainmentWaoWorldTAP,Speed Grapher,ActionOriginalWorkPsychologicalSexualAbuseSupernaturalViolence,24,2005,TV,GONZO,1
419,1958,81,Break Blade (TV) (Broken Blade),ActionFantasyMechaMilitaryShounen,12,2014-2014,TV,ProductionI.GBandaiVisualXebecLantis,Broken Blade: The Path of Separation,ActionFantasyMagicMechaMilitaryWar,1,2010,Movie,ProductionI.G,0
10544,1961,1863,Groove Adventure Rave (Rave Master),AdventureComedyFantasyRomanceShounen,51,2001-2002,TV,StudioDeenTBSKodanshaTOKYOPOP,Pokemon: Pikachu's Great Ice Adventure,AnimalProtagonistsFamilyFriendlyFantasyMonsters,1,2008,Other,OLM,0
10653,1961,1888,Groove Adventure Rave (Rave Master),AdventureComedyFantasyRomanceShounen,51,2001-2002,TV,StudioDeenTBSKodanshaTOKYOPOP,Doraemon: Nobita's Great Adventure into the Underworld,AdventureBasedonaMangaFamilyFriendlySciFi,1,1984,Movie,ShineiAnimation,0
17037,1961,3216,Groove Adventure Rave (Rave Master),AdventureComedyFantasyRomanceShounen,51,2001-2002,TV,StudioDeenTBSKodanshaTOKYOPOP,Adventures of the Polar Cubs,AdventureAnimalProtagonistsBasedonaNovelFamilyFriendly,1,1979,Movie,MushiPro,0
17339,1961,3265,Groove Adventure Rave (Rave Master),AdventureComedyFantasyRomanceShounen,51,2001-2002,TV,StudioDeenTBSKodanshaTOKYOPOP,The Adventures of the Polar Cubs,AdventureAnimalProtagonistsBasedonaNovelFamilyFriendly,1,1979,Movie,MushiPro,0
53349,1973,9781,Machine-Doll wa Kizutsukanai (Unbreakable Machine-Doll),ActionEcchiFantasySchoolSeinen,12,2013-2013,TV,GencoFUNimationEntertainmentMediaFactoryAT-XLercheShowgate,Unbreakable Machine-Doll Specials,,6,2013 - 2014,DVD Special,Lerche,1
31885,1981,6672,Haiyore! Nyaruko-san W (Nyaruko: Crawling With Love! Second Season),ComedyParodySci-Fi,12,2013-2013,TV,XebecNISAmericaInc.DIVEIIEntertainment,Haiyore! Nyaruko-san F,AliensBasedonaLightNovelComedyFantasyHaremParodyRomanceSciFiSupernatural,1,2015,OVA,XEBEC,0
32521,1991,6744,Uragiri wa Boku no Namae wo Shitteiru (Betrayal Knows My Name),AdventureDramaFantasyShoujoShounenAi,24,2010-2010,TV,J.C.Staff,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,BasedonaLightNovelMystery,1+,2015 - ?,TV,TROYCA,0
17888,2043,3343,Afro Samurai,ActionAdventureSamurai,5,2007-2007,TV,GonzoDentsuFUNimationEntertainmentVictorEntertainmentPonyCanyonFujiTV,Samurai Spirits 2: Asura Zanmaden,Action,2,1999,OVA,Asiadou,0
25575,2089,5364,Zoids Genesis,ActionAdventureComedyMechaMilitary,50,2005-2006,TV,VizMedia,Neon Genesis Evangelion: 2.0 You Can (Not) Advance,ActionDramaMechaPost-apocalypticSciFi,1,2009,Movie,StudioKhara,0
35521,2092,7168,Kakumeiki Valvrave (Valvrave the Liberator),ActionMechaSpace,12,2013-2013,TV,SunriseAniplexDentsuMainichiBroadcastingMovicBandaiAniplexofAmericaBandaiNamcoGames,Kakumeiki Valvrave,ActionMechaOuterSpaceSciFiWar,12,2013,TV,Sunrise,1
44595,2096,8441,Tactics,ComedyDramaFantasyMysteryShounenSuperPower,25,2004-2005,TV,StudioDeenStudioIzenaMediaNet,Tactics,BasedonaMangaDemonsMonster-of-the-weekSupernatural,25,2004 - 2005,TV,StudioDeen,1
22052,2103,4504,Shin Shirayuki-hime Densetsu Pretear,ComedyDramaFantasyMagicRomanceShoujoSuperPower,13,2001-2001,TV,HalFilmMakerADVFilmsFUNimationEntertainmentKadokawaShotenRondoRobe,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,ActionBasedonaMangaSchoolLife,1,2012,OVA,KinemaCitrus,0
45010,2103,8522,Shin Shirayuki-hime Densetsu Pretear,ComedyDramaFantasyMagicRomanceShoujoSuperPower,13,2001-2001,TV,HalFilmMakerADVFilmsFUNimationEntertainmentKadokawaShotenRondoRobe,Shin Shirayukihime Densetsu Pretear,BasedonaMangaFantasyMagicMagicalGirlReverseHaremRomance,13,2001,TV,HalFilmMaker,1
26820,2144,5679,Mister Ajikko,ComedyShounen,99,1987-1989,TV,SunriseTVTokyo,Mister Ajikko Special,,1,1989,TV Special,Sunrise,1
16387,2170,3008,Kousetsu Hyaku Monogatari (Requiem from the Darkness),FantasyHistoricalHorrorMysteryPsychologicalSupernatural,13,2003-2003,TV,TokyoMovieShinsha,Toshi Densetsu Monogatari Hikiko,HorrorRevengeSchoolLifeUrbanLegendViolence,1,2008,OVA,,0
11698,2171,2096,Popolocrois Monogatari,AdventureFantasy,25,1998-1999,TV,BeeTrainProductionI.GTVTokyoAniplex,Ai Monogatari: 9 Love Stories,BasedonaMangaCollectionsRomanceSliceofLife,1,1993,OVA,StudioDeen,0
11471,2241,2069,Bosco Daibouken (Bosco Adventure),AdventureFantasyKids,26,1986-1987,TV,NipponAnimation,Dr. Slump Movie 2: Hoyoyo Uchuu Daibouken,,1,1982,Movie,ToeiAnimation,0
13199,2273,2329,Taiho Shichau zo Special (You&#039;re Under Arrest Mini Specials),ActionComedyPoliceShounen,20,1999-1999,TV,TBS,Queen's Blade: Gyokuza wo Tsugumono Specials,ComedyEcchiExplicitSexPantyShots,6,2009 - 2010,DVD Special,ARMS,0
16496,2307,3067,Dual Parallel! Trouble Adventures,ActionComedyHaremMechaSci-FiShounen,13,1999-1999,TV,GeneonUniversalEntertainmentAIC,Adventures of Peter Pan,AdventureBasedonaNovelFamilyFriendlyFantasyPiratesWorldMasterpieceTheater,41,1989,TV,NipponAnimation,0
42403,2308,8046,Kamisama Dolls,ActionSeinenSupernatural,13,2011-2011,TV,TVTokyoShogakukanProductionsMediaFactoryBrainsBaseHalfH.PStudioAT-XSentaiFilmworksflyingDOGSonyMusicCommunications,Kamisama Dolls,ActionBasedonaMangaComedyRobotsSciFi,13,2011,TV,Brains-Base,1
18200,2311,3405,Mahou no Stage Fancy Lala (Magical Stage Fancy Lala),ComedyDramaMagicMusicRomanceShoujo,26,1998-1998,TV,StudioPierrotKyotoAnimationBandaiVisualGeneonUniversalEntertainmentTVOsakaBandaiEntertainmentYomiuriAdvertisingTVTokyoMusic,Mahou no Star Magical Emi: Kumo Hikaru,,1,2002,OVA,,0
5704,2312,922,Pokemon Advanced Generation (Pokemon Advance),ActionAdventureComedyFantasyKids,192,2002-2006,TV,TVTokyoOrientalLightandMagicShogakukanProductionsVizMedia4KidsEntertainmentThePokemonCompanyInternationalTVTokyoMusicStudioJack,Pokemon: Pikachu's Big Mysterious Adventure,FamilyFriendlyMonsters,1,2010,Other,OLM,0
4173,2319,723,Geragera Boes Monogatari (Ox Tales),ComedyKids,52,1987-1988,TV,TVTokyoTelescreenBV,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku Dake Dewanai no ja!",BasedonaLightNovelDemonsFantasyMedievalRecapRomance,1,2013,TV Special,ARMS,0
16430,2327,3024,The iDOLM@STER Cinderella Girls,ComedyDramaMusic,13,2015-2015,TV,AniplexA-1PicturesHalfH.PStudioNipponColumbiaNamcoBandaiGames,Cinderella Boy,Detectives,13,2003,TV,MagicBus,0
5562,2330,886,Cobra The Animation,ActionAdventureSci-FiSpace,13,2010-2010,TV,MagicBus,Kyoto Animation: Ikitaku Naru Omise-hen,Promotional,1,2012,Other,KyotoAnimation,0
14212,2336,2552,Kachou Ouji (Legend of Black Heaven),AdventureComedyMusicSci-FiSliceofLife,13,1999-1999,TV,AICPioneerLDC,Haou Daikei Ryuu Knight: Adeu Legend,ActionFantasyMecha,13,1994 - 1995,OVA,Sunrise,0
8802,2348,1564,Anyamal Tantei Kiruminzoo,ComedyMagicShoujo,50,2009-2010,TV,HalFilmMakerSatelight,Anyamaru Tantei Kiruminzuu,MagicMagicalGirlOriginalWorkShoujo,50,2009 - 2010,TV,HalFilmMaker,1
30780,2350,6444,Hayate no Gotoku! Cuties (Hayate the Combat Butler! Cuties),ComedyHaremParodyRomanceShounen,12,2013-2013,TV,TVTokyoManglobeSentaiFilmworks,Hayate no Gotoku!! OVA,ComedySliceofLifeTsundere,1,2009,OVA,J.C.Staff,0
27241,2366,5819,Kaiketsu Zorori,AdventureComedy,52,2004-2005,TV,Ajia-Do,Eiga Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,FamilyFriendly,1,2013,Movie,Sunrise,0
34225,2384,6995,Densetsu Kyojin Ideon (Space Runaway Ideon),DramaMechaSci-FiSpace,39,1980-1981,TV,SunriseAniplex,Shoubushi Densetsu Tetsuya,BoardGamesDramaGamblingMahjongPsychologicalShounen,20,2000 - 2001,TV,ToeiAnimation,0
19409,2401,3753,Otogizoushi (Otogi Zoshi: The Legend of Magatama),AdventureDramaFantasyHistorical,26,2004-2005,TV,ProductionI.GVAPMediaBlasters,The Legend of the Legendary Heroes,ActionAdventureBasedonaLightNovelFantasyMagicPoliticalViolenceWar,24,2010,TV,Zexcs,0
12741,2405,2259,Tetsujin 28-gou (1980) (The New Adventures of Gigantor),ActionMecha,51,1980-1981,TV,TokyoMovieShinshaStudioJack,Little Nemo: Adventures in Slumberland Pilot,AdventureFamilyFriendlyFantasyShorts,1,1984,Other,,0
35020,2406,7101,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,ComedyEcchiFantasyRomance,12,2013-2013,TV,AsreadSentaiFilmworks,Kimi ga Aruji de Shitsuji ga Ore de,BasedonanErogeBasedonaVisualNovelComedyEcchiHaremIncestMaidsNudityPantyShotsShoujo-ai,13,2008,TV,A.C.G.T.,0
51753,2415,9622,Ro-Kyu-Bu! (Ro-Kyu-Bu ~ Fast Break!),ComedyEcchiSchoolSports,12,2011-2011,TV,BarnumStudioMagicCapsuleSentaiFilmworksProjectNo.9StudioBlancASCIIMediaWorks,Ro-Kyu-Bu ~ Fast Break!,BasedonaLightNovelBasketballSchoolLife,12,2011,TV,BarnumStudio,1
49511,2466,9248,Terra Formars (Terraformars),ActionHorrorSci-FiSpace,13,2014-2014,TV,WarnerBros.UltraSuperPicturesLIDENFILMSMagesGoodSmileCompany,Terra Formars,ActionBasedonaMangaExplicitViolenceHorrorSciFiSuperpowers,13,2014,TV,LIDENFILMS,1
15543,2474,2839,Maji de Watashi ni Koi Shinasai! (Majikoi: Oh! Samurai Girls),ComedyEcchiHaremMartialArtsRomanceSchoolSuperPower,12,2011-2011,TV,SentaiFilmworksLerche,Ame to Shoujo to Watashi no Tegami,OriginalWorkRomanceShorts,1,2005,Web,,0
3602,2487,645,Ginga Senpuu Braiger (Galactic Whirlwind Braiger),ActionAdventureMechaSpace,39,1981-1982,TV,ToeiAnimationKokusaiEigasha,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareruka!!,BasedonaMangaSciFiTrains,1,1979,TV Special,ToeiAnimation,0
20802,2507,4101,Super Seisyun Brothers,ComedyJoseiSliceofLife,14,2013-2013,TV,AICAICPlus+,Amada Anime Series: Super Mario Brothers,AdventureBasedonaVideoGameFamilyFriendlyFantasy,3,1989,OVA,,0
18888,2515,3608,Chikyuu Shoujo Arjuna (Arjuna),AdventureDramaMagicSci-Fi,13,2001-2001,TV,BandaiVisualSatelightBandaiEntertainment,Cyclops Shoujo Saipuu,ComedyEcchiSchoolLife,12,2013,Web,,0
660,2537,108,Senkou no Night Raid (Night Raid 1931),ActionHistoricalMilitarySuperPower,13,2010-2010,TV,TVTokyoAniplexA-1PicturesSentaiFilmworks,Night Raid 1931: Demon of the Opium Den,,1,2010,DVD Special,A-1Pictures,1
675,2537,109,Senkou no Night Raid (Night Raid 1931),ActionHistoricalMilitarySuperPower,13,2010-2010,TV,TVTokyoAniplexA-1PicturesSentaiFilmworks,Senkou no Night Raid: Demon of the Opium Den,,1,2010,DVD Special,A-1Pictures,1
133,2542,42,Ai Shoujo Pollyanna Monogatari,DramaHistoricalSliceofLife,51,1986-1986,TV,NipponAnimation,Monogatari Series: Second Season,BasedonaLightNovel,26,2013,TV,Shaft,0
14835,2608,2717,Eureka Seven AO,ActionAdventureDramaMechaSci-Fi,24,2012-2012,TV,BonesBandaiVisualFUNimationEntertainmentMainichiBroadcastingProjectEurekaAOSonyMusicEntertainment,Koukyoushihen Eureka Seven,ActionAdventureComingofAgeMechaMilitaryOriginalWorkRomanceSciFiShounenViolence,50,2005 - 2006,TV,Bones,0
7161,2610,1249,Kinnikuman II Sei (Ultimate Muscle),ActionComedyMartialArtsSci-FiShounenSports,51,2002-2002,TV,TVTokyoToeiAnimation4KidsEntertainmentYomiuriAdvertising,Kinnikuman Nisei: Ultimate Muscle,,13,2004,TV,ToeiAnimation,0
9001,2610,1619,Kinnikuman II Sei (Ultimate Muscle),ActionComedyMartialArtsSci-FiShounenSports,51,2002-2002,TV,TVTokyoToeiAnimation4KidsEntertainmentYomiuriAdvertising,Kinnikuman: Kessen!! Shichinin no Choujin Tai Uchuu Nobushi,,1,1984,TV Special,ToeiAnimation,0
7109,2620,1231,Andes Shounen Pepero no Bouken (Adventures of Pepero the Andes Boy),Adventure,26,1975-1976,TV,WakoProductions,Pokemon Best Wishes! Season 2: Dekorora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,,1,2014,TV Special,OLM,0
51922,2625,9639,Makai Senki Disgaea (Disgaea),ActionComedyDemonsFantasyMagic,12,2006-2006,TV,OrientalLightandMagicFUNimationEntertainment,Makai Senki Disgaea,ActionAngelsBasedonaVideoGameDemonsFantasy,12,2006,TV,OLM,1
21742,2626,4398,Maple Town Monogatari (Maple Town),FantasySliceofLife,52,1986-1987,TV,ToeiAnimation,Gokyoudai Monogatari,BasedonaMangaComedySliceofLife,32,2009 - 2010,TV,ShineiAnimation,0
21084,2626,4210,Maple Town Monogatari (Maple Town),FantasySliceofLife,52,1986-1987,TV,ToeiAnimation,Shin Maple Town Monogatari: Palm Town Hen - Konnichiwa! Atarashii Machi,AnimalProtagonistsFamilyFriendly,1,1987,Movie,ToeiAnimation,1
2357,2636,444,Haunted Junction,ComedyShounenSupernatural,12,1997-1997,TV,StudioDeenBandaiEntertainment,Haunted Junction,BasedonaMangaComedyEpisodicSchoolClubSchoolLifeSupernatural,12,1997,TV,StudioDeen,1
1961,2663,368,Aiura,ComedySchoolShounenSliceofLife,12,2013-2013,TV,PonyCanyonTohokushinshaFilmCorporationLIDENFILMS,Aiura,BasedonaMangaComedySchoolLife,12,2013,TV,LIDENFILMS,1
51508,2667,9130,Hand Maid May,ComedyEcchiHaremRomanceSci-Fi,10,2000-2000,TV,GeneonUniversalEntertainmentTNKProductionReedPioneerLDCCosmicRay,Hand Maid May,AndroidsComedyEcchiMaidsOriginalWorkRobotsRomanceSciFi,10,2000,TV,TNK,1
51552,2668,105,Hurricane Polymar,ActionAdventurePoliceSci-FiSuperPower,26,1974-1975,TV,TatsunokoProductions,Hurricane Polymar,ActionAdventureSciFiSuperpowers,26,1974 - 1975,TV,TatsunokoPro.,1
51591,2671,638,Juusenki L-Gaim,ActionAdventureDramaMechaSci-FiShounenSpace,54,1984-1985,TV,SunriseStarchildRecords,Juusenki L-Gaim,ActionMechaSciFi,54,1984 - 1985,TV,Sunrise,1
51808,2672,3552,Keroro,ComedySci-FiShounen,23,2014-2014,TV,Sunrise,Keroro,AliensComedy,23,2014,TV,Sunrise,1
51817,2674,3638,Majin Bone,Game,52,2014-2015,TV,ToeiAnimation,Majin Bone,,52,2014 - 2015,TV,ToeiAnimation,1
51873,2675,9219,Nobunagun,ActionShounenSupernatural,13,2014-2014,TV,VAPFUNimationEntertainmentBridgeEarthStarEntertainment,Nobunagun,ActionMonstersSciFi,13,2014,TV,Bridge,1
51951,2677,1353,Re-Kan!,ComedySchoolSeinen,13,2015-2015,TV,TBSSentaiFilmworksPierrotPlus,Re-Kan!,BasedonaMangaComedySchoolLifeSupernatural,13,2015,TV,PierrotPlus,1
4182,2680,723,Chirorin Mura Monogatari (Nutsberry Town),KidsSliceofLife,170,1992-1993,TV,NHKNHKEnterprises,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku Dake Dewanai no ja!",BasedonaLightNovelDemonsFantasyMedievalRecapRomance,1,2013,TV Special,ARMS,0
52196,2683,170,DNA_,ComedyRomanceSci-Fi,12,1994-1994,TV,MadhouseStudioDeenStarchildRecordsMovicCentralParkMediaDiscotekNipponTelevisionNetworkCorporation,DNA_,BasedonaMangaComedyRomanceSciFi,12,1994,TV,StudioDeen,1
52317,2685,393,Ginyuu Mokushiroku Meine Liebe Wieder,DramaHistorical,13,2006-2006,TV,BeeTrainGeneonUniversalEntertainmentMarvelousEntertainment,Ginyuu Mokushiroku Meine Liebe Wieder,EuropePolitical,13,2006,TV,BEETRAIN,1
52359,2686,8925,God Mazinger,ActionFantasyMecha,23,1984-1984,TV,TokyoMovieShinshaDynamicPlanning,God Mazinger,,23,1984,TV,,1
52414,2688,1701,Nyanpire The Animation,ComedySupernatural,12,2011-2011,TV,Gonzo,Nyanpire The Animation,AnimalProtagonistsBasedonaDoujinshiComedyFlashAnimationVampires,12,2011,TV,GONZO,1
52425,2690,9410,Teekyuu 5,ComedyShounenSports,12,2015-2015,TV,EarthStarEntertainmentMillepensee,Teekyuu 5,BasedonaMangaComedy,12,2015,TV,Millepensee,1
52427,2691,1311,Teekyuu 6,ComedyShounenSports,Unknown,2015 -2015 ,TV,DAXProductionEarthStarEntertainmentMillepensee,Teekyuu 6,BasedonaMangaComedy,1+,2015 - ?,TV,Millepensee,1
52530,2693,1014,30-sai no Hoken Taiiku,EcchiParodyRomanceSeinen,12,2011-2011,TV,Gathering,30-sai no Hoken Taiiku,ComedyEcchiSeinenSexualContentSupernatural,12,2011,TV,Gathering,1
52602,2694,239,Cooking Papa,ComedySliceofLife,151,1992-1995,TV,Eiken,Cooking Papa,FoodandBeverageSliceofLife,151,1992 - 1995,TV,Eiken,1
52690,2695,9150,DearS,ComedyEcchiHaremRomanceSci-Fi,12,2004-2004,TV,BandaiVisualHalFilmMakerDaumeGencoLantisDiscotek,DearS,AliensBasedonaMangaComedyEcchiSciFiSuddenGirlfriendAppearance,12,2004,TV,HalFilmMaker,1
17158,2696,3247,Hiiro no Kakera (Hiiro no Kakera: The Tamayori Princess Saga),FantasyRomanceShoujoSupernatural,13,2012-2012,TV,BandaiVisualStudioDeenLantisYTVDAXProductionSentaiFilmworksEnterbrainHiiroNoKakeraProductionCommittee,The Princess and the Pilot,AviationBasedonaLightNovelMilitaryRomanceWar,1,2011,Movie,MADHOUSE,0
52729,2699,3302,Kaitou Joker,AdventureComedyMysteryShounen,13,2014-2015,TV,AsatsuDKShin-EiAnimationTokyoMX,Kaitou Joker,BasedonaMangaThieves,13,2014 - 2015,TV,ShineiAnimation,1
18751,2705,3583,Mahou Shoujo Lyrical Nanoha ViVid,ActionAdventureMagic,12,2015-2015,TV,AniplexA-1PicturesStarchildRecords,Mahou Shoujo Sonico_Magica,MagicalGirlParodyShoujo,1,2011,Web,Nitroplus,0
52874,2706,8914,Mobile Suit Gundam ZZ,ComedyDramaMechaMilitarySci-FiShounenSpace,47,1986-1987,TV,Sunrise,Mobile Suit Gundam ZZ,FuturisticMechaOuterSpaceSciFi,47,1986 - 1987,TV,Sunrise,1
52916,2707,9959,Night Wizard,AdventureFantasyMagicShounen,13,2007-2007,TV,HalFilmMaker,Night Wizard,ActionAdventureDemonsFantasyMagic,13,2007,TV,HalFilmMaker,1
27865,2709,5991,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),ActionAdventureSci-Fi,26,1999-1999,TV,J.C.StaffKadokawaShoten,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,BasedonanAnimeSciFi,1,2014,Movie,XEBEC,0
52929,2713,1914,Azuki-chan,ComedyRomanceShoujoSliceofLife,117,1995-1998,TV,Madhouse,Azuki-chan,ComedyOriginalWorkRomanceSchoolLifeSliceofLife,117,1995 - 1998,TV,MADHOUSE,1
52980,2714,8759,Dance with Devils,DemonsRomanceShoujoSupernatural,12,2015 -2015 ,TV,FUNimationEntertainmentBrainsBaseDIVEIIEntertainment,Dance with Devils,DemonsOriginalWorkReverseHaremRomanceSupernatural,1+,2015 - ?,TV,Brains-Base,1
