ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating,ProductionHouse_Merged,Genres_Merged
2140,"Kidou Tenshi Angelic Layer (Battle Doll Angelic Layer)",26,"['Bones', 'ADV Films', 'TV Tokyo Music']","['Comedy', 'Drama', 'Sci-Fi', 'Shounen', 'Sports']",TV,2001-2001,PG-13,BonesADVFilmsTVTokyoMusic,ComedyDramaSci-FiShounenSports
2248,"Rockman.EXE Beast",25,"['TV Tokyo', 'Xebec', 'Shogakukan Productions', 'Shogakukan Music &amp; Digital Entertainment']","['Action', 'Adventure', 'Game', 'Mecha', 'Sci-Fi', 'Shounen']",TV,2005-2006,PG,TVTokyoXebecShogakukanProductionsShogakukanMusic&amp;DigitalEntertainment,ActionAdventureGameMechaSci-FiShounen
141,"Tenjou-jin to Akuto-jin Saigo no Tatakai",1,"['Kyoto Animation']","['Action', 'Fantasy', 'Magic', 'Super Power', 'Supernatural']",Movie,2009-2009,PG-13,KyotoAnimation,ActionFantasyMagicSuperPowerSupernatural
466,"Black Jack",12,"['Animax', 'Tezuka Productions', 'Central Park Media']","['Drama']",OVA,1993-2011,PG-13,AnimaxTezukaProductionsCentralParkMedia,Drama
1822,"Kamichama Karin (God Karin)",26,"['Satelight', 'Broccoli', 'NAS', 'Pony Canyon', 'Studio Kelmadick']","['Comedy', 'Fantasy', 'Magic', 'School', 'Shoujo']",TV,2007-2007,PG-13,SatelightBroccoliNASPonyCanyonStudioKelmadick,ComedyFantasyMagicSchoolShoujo
637,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui! OVA",1,"['Silver Link']","['Comedy', 'School', 'Slice of Life']",OVA,2014-2014,PG-13,SilverLink,ComedySchoolSliceofLife
648,"Haiyore! Nyaruko-san W OVA",1,"['Xebec', 'DIVE II Entertainment']","['Comedy', 'Ecchi', 'Parody']",OVA,2014-2014,PG-13,XebecDIVEIIEntertainment,ComedyEcchiParody
206,"Tansu Warashi.",1,"['Production I.G']","['Comedy', 'Slice of Life', 'Supernatural']",Movie,2011-2011,G,ProductionI.G,ComedySliceofLifeSupernatural
1826,"Tokimeki Tonight",34,"['Group TAC', 'Toho Company']","['Comedy', 'Fantasy', 'Romance', 'Shoujo', 'Vampire']",TV,1982-1983,PG-13,GroupTACTohoCompany,ComedyFantasyRomanceShoujoVampire
147,"Junkers Come Here",1,"['Bandai Visual', 'Triangle Staff', 'Kadokawa Shoten', 'Bandai Entertainment']","['Drama', 'Slice of Life']",Movie,1994-1994,G,BandaiVisualTriangleStaffKadokawaShotenBandaiEntertainment,DramaSliceofLife
2028,"After War Gundam X",39,"['Sunrise', 'TV Asahi']","['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",TV,1996-1996,PG-13,SunriseTVAsahi,AdventureDramaMechaSci-FiShounenSpace
181,"Cello Hiki no Gauche (Gauche the Cellist)",1,"['Studio Ghibli', 'Oh! Production']","['Drama', 'Fantasy', 'Kids', 'Music']",Movie,1982-1982,G,StudioGhibliOh!Production,DramaFantasyKidsMusic
1695,"Crayon Shin-chan (Shin Chan)",Unknown,"['TV Asahi', 'FUNimation Entertainment', 'Shin-Ei Animation']","['Comedy', 'Ecchi', 'Kids', 'School', 'Shounen', 'Slice of Life']",TV,1992 -1992 ,G,TVAsahiFUNimationEntertainmentShin-EiAnimation,ComedyEcchiKidsSchoolShounenSliceofLife
1725,"Chuuka Ichiban!",52,"['Nippon Animation']","['Action', 'Comedy', 'Drama', 'Shounen']",TV,1997-1998,PG-13,NipponAnimation,ActionComedyDramaShounen
663,"Animation Seisaku Shinkou Kuromi-chan 2 (Animation Runner Kuromi 2)",1,"['Yumeta Company', 'Central Park Media']","['Comedy', 'Drama', 'Parody']",OVA,2004-2004,PG-13,YumetaCompanyCentralParkMedia,ComedyDramaParody
161,"Chirin no Suzu (Ringing Bell)",1,"['Sanrio', 'Discotek']","['Adventure', 'Drama', 'Fantasy']",Movie,1978-1978,PG-13,SanrioDiscotek,AdventureDramaFantasy
391,"Halo Legends",9,"['Bones', 'Bee Train', 'Production I.G', 'Studio 4°C', 'Toei Animation', 'Casio Entertainment', 'Warner Bros.']","['Action', 'Drama', 'Military', 'Sci-Fi']",ONA,2009-2010,PG-13,BonesBeeTrainProductionI.GStudio4°CToeiAnimationCasioEntertainmentWarnerBros.,ActionDramaMilitarySci-Fi
638,"Ao no 6-gou (Blue Submarine No. 6)",4,"['Gonzo', 'Bandai Entertainment', 'Discotek']","['Action', 'Adventure', 'Mecha', 'Military', 'Sci-Fi']",OVA,1998-2000,PG-13,GonzoBandaiEntertainmentDiscotek,ActionAdventureMechaMilitarySci-Fi
2200,"Mahou Shoujo-tai Arusu (Tweeny Witches)",40,"['Studio 4°C', 'Touhouku Shinsha', 'Media Blasters']","['Adventure', 'Comedy', 'Fantasy', 'Magic']",TV,2004-2005,PG-13,Studio4°CTouhoukuShinshaMediaBlasters,AdventureComedyFantasyMagic
1035,"Mizu no Kotoba",1,"['Studio Rikka']","['Drama', 'Psychological', 'Sci-Fi']",Special,2002-2002,PG-13,StudioRikka,DramaPsychologicalSci-Fi
2276,"Bubblegum Crisis Tokyo 2040",26,"['AIC', 'ADV Films', 'FUNimation Entertainment', 'Victor Entertainment']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1998-1999,R,AICADVFilmsFUNimationEntertainmentVictorEntertainment,AdventureMechaSci-FiShounen
1106,"Monster Extra",1,"['Madhouse', 'VAP', 'Viz Media']","['Seinen']",Special,2004-2004,R,MadhouseVAPVizMedia,Seinen
2306,"Comet Lucifer",12,"['Sentai Filmworks', '8bit']","['Adventure', 'Fantasy']",TV,2015 -2015 ,PG-13,SentaiFilmworks8bit,AdventureFantasy
2045,"Galaxy Angel 4",13,"['Madhouse', 'Bandai Visual', 'Studio Fantasia', 'Feel', 'Studio Flag', 'Lantis', 'Broccoli', 'Bandai Entertainment']","['Comedy', 'Sci-Fi']",TV,2004-2004,PG,MadhouseBandaiVisualStudioFantasiaFeelStudioFlagLantisBroccoliBandaiEntertainment,ComedySci-Fi
1674,"Turn A Gundam (∀ Gundam)",50,"['Sunrise', 'Fuji TV']","['Action', 'Adventure', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",TV,1999-2000,PG-13,SunriseFujiTV,ActionAdventureDramaMechaMilitarySci-FiSpace
2175,"Fate/kaleid liner Prisma☆Illya",10,"['Lantis', 'Kadokawa Shoten', 'AT-X', 'Silver Link', 'Sentai Filmworks', 'The Klock Worx', 'Notes', 'Dwango']","['Action', 'Comedy', 'Fantasy', 'Magic']",TV,2013-2013,PG-13,LantisKadokawaShotenAT-XSilverLinkSentaiFilmworksTheKlockWorxNotesDwango,ActionComedyFantasyMagic
1708,"Fantastic Children",26,"['Nippon Animation', 'Bandai Entertainment']","['Adventure', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi']",TV,2004-2005,PG-13,NipponAnimationBandaiEntertainment,AdventureFantasyMysteryRomanceSci-Fi
159,"Jungle Taitei (1997) (Jungle Emperor Leo)",1,"['Madhouse', 'Mushi Productions', 'Media Blasters', 'NYAV Post']","['Adventure', 'Fantasy']",Movie,1997-1997,G,MadhouseMushiProductionsMediaBlastersNYAVPost,AdventureFantasy
1844,"Shigurui",12,"['Madhouse', 'FUNimation Entertainment']","['Action', 'Drama', 'Historical', 'Martial Arts', 'Samurai', 'Seinen']",TV,2007-2007,R+,MadhouseFUNimationEntertainment,ActionDramaHistoricalMartialArtsSamuraiSeinen
1824,"Simoun",26,"['Bandai Visual', 'Studio Deen', 'Media Blasters', 'TV Tokyo Music']","['Drama', 'Magic', 'Military', 'Romance', 'Shoujo Ai']",TV,2006-2006,PG-13,BandaiVisualStudioDeenMediaBlastersTVTokyoMusic,DramaMagicMilitaryRomanceShoujoAi
400,"Bishoujo Senshi Sailor Moon Crystal",26,"['Toei Animation', 'Starchild Records', 'Viz Media', 'Kodansha']","['Demons', 'Magic', 'Romance', 'Shoujo']",ONA,2014-2015,PG-13,ToeiAnimationStarchildRecordsVizMediaKodansha,DemonsMagicRomanceShoujo
2288,"Area 88 (TV)",12,"['TV Asahi', 'Group TAC', 'ADV Films']","['Action', 'Drama', 'Military', 'Romance', 'Shounen']",TV,2004-2004,PG-13,TVAsahiGroupTACADVFilms,ActionDramaMilitaryRomanceShounen
2266,"Otome wa Boku ni Koishiteru (Otoboku: Maidens are Falling for Me)",12,"['Feel', 'Starchild Records', 'Dream Force', 'GANSIS']","['Comedy', 'Drama', 'Romance', 'School']",TV,2006-2006,PG-13,FeelStarchildRecordsDreamForceGANSIS,ComedyDramaRomanceSchool
1979,"Fushigiboshi no☆Futagohime",51,"['Hal Film Maker', 'Diomedea', 'NAS']","['Comedy', 'Magic', 'Shoujo']",TV,2005-2006,G,HalFilmMakerDiomedeaNAS,ComedyMagicShoujo
2159,"Kyou no Go no Ni (2008)",13,"['Xebec', 'Starchild Records', 'TV Tokyo Music']","['Comedy', 'Ecchi', 'School', 'Seinen']",TV,2008-2008,PG-13,XebecStarchildRecordsTVTokyoMusic,ComedyEcchiSchoolSeinen
1879,"Gochuumon wa Usagi Desu ka? (Is the order a rabbit?)",12,"['Frontier Works', 'Sotsu Agency', 'Magic Capsule', 'White Fox', 'Sentai Filmworks', 'Showgate', 'Houbunsha', 'NBCUniversal Entertainment']","['Comedy', 'Slice of Life']",TV,2014-2014,PG-13,FrontierWorksSotsuAgencyMagicCapsuleWhiteFoxSentaiFilmworksShowgateHoubunshaNBCUniversalEntertainment,ComedySliceofLife
221,"Puka Puka Juju",1,"['The Answer Studio']","['Slice of Life']",Movie,2012-2012,G,TheAnswerStudio,SliceofLife
113,"Ginga Tetsudou no Yoru (Night on the Galactic Railroad)",1,"['Group TAC', 'Central Park Media', 'Discotek']","['Drama', 'Fantasy', 'Historical', 'Kids', 'Mystery']",Movie,1985-1985,G,GroupTACCentralParkMediaDiscotek,DramaFantasyHistoricalKidsMystery
616,"Tetsuwan Birdy (Birdy the Mighty)",4,"['Madhouse', 'Bandai Visual', 'Central Park Media']","['Action', 'Comedy', 'Sci-Fi', 'Shounen']",OVA,1996-1997,PG-13,MadhouseBandaiVisualCentralParkMedia,ActionComedySci-FiShounen
2096,"Tactics",25,"['Studio Deen', 'Studio Izena', 'MediaNet']","['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Shounen', 'Super Power']",TV,2004-2005,PG-13,StudioDeenStudioIzenaMediaNet,ComedyDramaFantasyMysteryShounenSuperPower
143,"Dead Leaves",1,"['Production I.G']","['Adventure', 'Comedy', 'Psychological', 'Sci-Fi']",Movie,2004-2004,R+,ProductionI.G,AdventureComedyPsychologicalSci-Fi
695,"Bokusatsu Tenshi Dokuro-chan 2 (Bludgeoning Angel Dokuro-chan 2)",2,"['Geneon Universal Entertainment', 'Hal Film Maker', 'Media Blasters', 'ASCII Media Works', 'Showgate']","['Comedy', 'Ecchi', 'Magic']",OVA,2007-2007,R,GeneonUniversalEntertainmentHalFilmMakerMediaBlastersASCIIMediaWorksShowgate,ComedyEcchiMagic
1893,"Future GPX Cyber Formula",37,"['Sunrise', 'Bandai Entertainment']","['Adventure', 'Sci-Fi', 'Shounen', 'Sports']",TV,1991-1991,PG,SunriseBandaiEntertainment,AdventureSci-FiShounenSports
1401,"Working!!! (Wagnaria!!3)",13,"['Aniplex', 'A-1 Pictures', 'Aniplex of America']","['Comedy', 'Slice of Life']",TV,2015-2015,PG-13,AniplexA-1PicturesAniplexofAmerica,ComedySliceofLife
1405,"Hanamonogatari",5,"['Aniplex', 'Shaft', 'Kodansha', 'Aniplex of America']","['Comedy', 'Mystery', 'Supernatural']",TV,2014-2014,R,AniplexShaftKodanshaAniplexofAmerica,ComedyMysterySupernatural
1371,"Initial D Fourth Stage",24,"['OB Planning', 'FUNimation Entertainment', 'A.C.G.T.', 'Studio Jack']","['Action', 'Cars', 'Drama', 'Seinen', 'Sports']",TV,2004-2006,PG-13,OBPlanningFUNimationEntertainmentA.C.G.T.StudioJack,ActionCarsDramaSeinenSports
1315,"Beck (Beck: Mongolian Chop Squad)",26,"['Madhouse', 'Marvelous Entertainment', 'Starchild Records', 'FUNimation Entertainment', 'Asatsu DK', 'Kodansha']","['Comedy', 'Drama', 'Music', 'Shounen', 'Slice of Life']",TV,2004-2005,R,MadhouseMarvelousEntertainmentStarchildRecordsFUNimationEntertainmentAsatsuDKKodansha,ComedyDramaMusicShounenSliceofLife
1287,"JoJo no Kimyou na Bouken (TV) (JoJo&#039;s Bizarre Adventure)",26,"['Yomiko Advertising', 'David Production', 'Warner Bros.', 'The Klock Worx']","['Action', 'Adventure', 'Shounen', 'Supernatural']",TV,2012-2013,R,YomikoAdvertisingDavidProductionWarnerBros.TheKlockWorx,ActionAdventureShounenSupernatural
1343,"Non Non Biyori Repeat",12,"['TV Tokyo', 'Lantis', 'Silver Link', 'Sentai Filmworks']","['Comedy', 'School', 'Seinen', 'Slice of Life']",TV,2015-2015,PG-13,TVTokyoLantisSilverLinkSentaiFilmworks,ComedySchoolSeinenSliceofLife
23,"Tokyo Godfathers",1,"['Madhouse', 'Sony Pictures Entertainment', 'Dentsu', 'Genco']","['Comedy', 'Drama']",Movie,2003-2003,PG-13,MadhouseSonyPicturesEntertainmentDentsuGenco,ComedyDrama
25,"Kaze Tachinu (The Wind Rises)",1,"['Studio Ghibli']","['Drama', 'Historical', 'Romance']",Movie,2013-2013,PG-13,StudioGhibli,DramaHistoricalRomance
1333,"Chihayafuru",25,"['Madhouse', 'VAP', 'Nippon Television Network Corporation']","['Drama', 'Game', 'Josei', 'Slice of Life', 'Sports']",TV,2011-2012,PG-13,MadhouseVAPNipponTelevisionNetworkCorporation,DramaGameJoseiSliceofLifeSports
22,"Mimi wo Sumaseba (Whisper of the Heart)",1,"['Studio Ghibli', 'Tokuma Shoten', 'Walt Disney Studios', 'GKids']","['Adventure', 'Drama', 'Fantasy', 'Romance', 'Slice of Life']",Movie,1995-1995,G,StudioGhibliTokumaShotenWaltDisneyStudiosGKids,AdventureDramaFantasyRomanceSliceofLife
2157,"Kiddy Grade",24,"['Gonzo', 'FUNimation Entertainment', 'gimik']","['Action', 'Ecchi', 'Mecha', 'Sci-Fi', 'Super Power']",TV,2002-2003,R+,GonzoFUNimationEntertainmentgimik,ActionEcchiMechaSci-FiSuperPower
126,"Andersen Douwa Ningyo Hime",1,"['Toei Animation', 'Discotek']","['Fantasy', 'Romance', 'Shoujo']",Movie,1975-1975,G,ToeiAnimationDiscotek,FantasyRomanceShoujo
2124,"Kamigami no Asobi",12,"['Frontier Works', 'Brains Base', 'Broccoli', 'Movic', 'Sentai Filmworks', 'Showgate']","['Fantasy', 'Harem', 'Romance', 'Shoujo']",TV,2014-2014,PG-13,FrontierWorksBrainsBaseBroccoliMovicSentaiFilmworksShowgate,FantasyHaremRomanceShoujo
2201,"Motto! Ojamajo Doremi (More! Useless Witch Doremi)",50,"['Toei Animation']","['Comedy', 'Fantasy', 'Magic', 'Shoujo']",TV,2001-2002,G,ToeiAnimation,ComedyFantasyMagicShoujo
1988,"Souten Kouro (Beyond the Heavens)",26,"['Madhouse', 'VAP']","['Action', 'Adventure', 'Historical']",TV,2009-2009,R+,MadhouseVAP,ActionAdventureHistorical
659,"Dragon Half",2,"['Production I.G', 'ADV Films', 'Kadokawa Shoten', 'Discotek']","['Comedy', 'Fantasy', 'Parody']",OVA,1993-1993,R,ProductionI.GADVFilmsKadokawaShotenDiscotek,ComedyFantasyParody
190,"Sirius no Densetsu (The Sea Prince and the Fire Child)",1,"['Sanrio', 'Discotek']","['Drama', 'Fantasy', 'Romance']",Movie,1981-1981,PG-13,SanrioDiscotek,DramaFantasyRomance
576,"Bubblegum Crisis",8,"['AIC', 'Artmic', 'Youmex', 'Animeigo']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,1987-1991,PG-13,AICArtmicYoumexAnimeigo,AdventureMechaSci-FiShounen
201,"Aoki Densetsu Shoot! (Movie) (Blue Legend Shoot!)",1,"['None found', 'add some']","['Action', 'Shounen', 'Sports']",Movie,1994-1994,PG,Nonefoundaddsome,ActionShounenSports
2134,"Aoi Hana (Sweet Blue Flowers)",11,"['J.C.Staff', 'Fuji TV', 'Right Stuf', 'Fuji Pacific Music Publishing']","['Romance', 'Shoujo Ai', 'Slice of Life']",TV,2009-2009,PG-13,J.C.StaffFujiTVRightStufFujiPacificMusicPublishing,RomanceShoujoAiSliceofLife
170,"Pandane to Tamago-hime (Mr. Dough and the Egg Princess)",1,"['Studio Ghibli']","['Adventure', 'Fantasy']",Movie,2010-2010,PG-13,StudioGhibli,AdventureFantasy
1972,"Legend of Basara",13,"['KSS']","['Adventure', 'Drama', 'Romance', 'Shoujo']",TV,1998-1998,PG-13,KSS,AdventureDramaRomanceShoujo
2122,"El Cazador de la Bruja",26,"['Bee Train', 'FUNimation Entertainment', 'Victor Entertainment']","['Adventure', 'Drama', 'Mystery']",TV,2007-2007,PG-13,BeeTrainFUNimationEntertainmentVictorEntertainment,AdventureDramaMystery
647,"3x3 Eyes Seima Densetsu (3x3 Eyes: Legend of the Divine Demon)",3,"['Bandai Visual', 'Kodansha', 'Studio Junio']","['Action', 'Adventure', 'Demons', 'Fantasy', 'Horror', 'Romance']",OVA,1995-1996,R,BandaiVisualKodanshaStudioJunio,ActionAdventureDemonsFantasyHorrorRomance
2194,"Yes! Precure 5 (Yes! Pretty Cure 5)",49,"['Toei Animation']","['Fantasy', 'Magic', 'School', 'Shoujo']",TV,2007-2008,PG,ToeiAnimation,FantasyMagicSchoolShoujo
1931,"Oban Star-Racers",26,"['Hal Film Maker', 'Sav! The World Productions']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",TV,2006-2006,PG,HalFilmMakerSav!TheWorldProductions,AdventureMechaSci-FiShounen
634,"Mazinkaiser SKL",3,"['Actas', 'Media Blasters', 'Showgate', 'Dynamic Planning']","['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,2010-2011,R,ActasMediaBlastersShowgateDynamicPlanning,AdventureComedyMechaSci-FiShounen
1687,"Jewelpet Twinkle☆",52,"['TV Tokyo', 'Studio Comet', 'Studio Jack']","['Fantasy', 'Magic', 'School', 'Shoujo']",TV,2010-2011,PG,TVTokyoStudioCometStudioJack,FantasyMagicSchoolShoujo
174,"Magic Tree House",1,"['TV Tokyo', 'Dentsu', 'TV Osaka', 'Media Factory', 'Asia-Do', 'GAGA Communications', 'Yahoo! Japan']","['Adventure', 'Magic']",Movie,2012-2012,PG,TVTokyoDentsuTVOsakaMediaFactoryAsia-DoGAGACommunicationsYahoo!Japan,AdventureMagic
182,"Kakurenbo",1,"['Shuuhei Morita', 'Yamato Works']","['Horror', 'Psychological', 'Supernatural']",Movie,2004-2004,PG-13,ShuuheiMoritaYamatoWorks,HorrorPsychologicalSupernatural
384,"Flag",13,"['Aniplex', 'The Answer Studio', 'Bandai Entertainment']","['Mecha', 'Military']",ONA,2006-2007,PG-13,AniplexTheAnswerStudioBandaiEntertainment,MechaMilitary
210,"Glass no Usagi (Glass Rabbit)",1,"['Magic Bus', 'Tokyo MX']","['Historical']",Movie,2005-2005,PG,MagicBusTokyoMX,Historical
1637,"Texhnolyze",22,"['Madhouse', 'Group TAC', 'FUNimation Entertainment', 'Rondo Robe', 'Fuji TV', 'Pioneer LDC']","['Action', 'Drama', 'Psychological', 'Sci-Fi']",TV,2003-2003,R+,MadhouseGroupTACFUNimationEntertainmentRondoRobeFujiTVPioneerLDC,ActionDramaPsychologicalSci-Fi
2416,"A-Channel",12,"['Aniplex', 'Dentsu', 'Mainichi Broadcasting', 'Sentai Filmworks', 'Studio Gokumi']","['Comedy', 'School', 'Seinen', 'Slice of Life']",TV,2011-2011,PG-13,AniplexDentsuMainichiBroadcastingSentaiFilmworksStudioGokumi,ComedySchoolSeinenSliceofLife
620,"Kodomo no Omocha OVA",1,"['J.C.Staff']","['Comedy', 'Drama', 'School', 'Shoujo']",OVA,1995-1995,PG,J.C.Staff,ComedyDramaSchoolShoujo
2398,"Kenyuu Densetsu Yaiba (Legendary Brave Swordsman Yaiba)",52,"['Shogakukan Productions', 'Studio Jack']","['Action', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen']",TV,1993-1994,PG-13,ShogakukanProductionsStudioJack,ActionComedyFantasyMartialArtsShounen
2454,"Rocket Girls",12,"['Mook Animation', 'Bandai Entertainment', 'Japan Aerospace Exploration Agency', 'Happinet Pictures']","['Adventure', 'Comedy', 'Sci-Fi']",TV,2007-2007,PG-13,MookAnimationBandaiEntertainmentJapanAerospaceExplorationAgencyHappinetPictures,AdventureComedySci-Fi
730,"Stratos 4 OVA",2,"['Studio Fantasia', 'Bandai Entertainment']","['Comedy', 'Military', 'Sci-Fi', 'Shounen']",OVA,2004-2004,PG-13,StudioFantasiaBandaiEntertainment,ComedyMilitarySci-FiShounen
2225,"Toushou Daimos",44,"['Sunrise', 'Toei Animation', 'Studio Nue']","['Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi', 'Shounen']",TV,1978-1979,PG,SunriseToeiAnimationStudioNue,AdventureDramaMechaRomanceSci-FiShounen
2154,"Gravitation",13,"['Aniplex', 'Studio Deen', 'Production Reed', 'Right Stuf']","['Comedy', 'Music', 'Romance', 'Shounen Ai']",TV,2000-2001,R,AniplexStudioDeenProductionReedRightStuf,ComedyMusicRomanceShounenAi
2015,"Young Black Jack",12,"['TBS', 'Tezuka Productions', 'Grooove', 'Being']","['Drama', 'Shounen']",TV,2015 -2015 ,PG-13,TBSTezukaProductionsGroooveBeing,DramaShounen
595,"Sentou Yousei Yukikaze (Yukikaze)",5,"['Gonzo', 'Bandai Visual', 'Bandai Entertainment']","['Action', 'Drama', 'Military', 'Psychological', 'Sci-Fi', 'Space']",OVA,2002-2005,PG-13,GonzoBandaiVisualBandaiEntertainment,ActionDramaMilitaryPsychologicalSci-FiSpace
745,"Namiuchigiwa no Muromi-san OVA",1,"['Tatsunoko Productions']","['Comedy', 'Fantasy', 'Slice of Life']",OVA,2013-2013,PG-13,TatsunokoProductions,ComedyFantasySliceofLife
650,"Dai Mahou Touge (Magical Witch Punie-Chan)",4,"['Diomedea', 'Media Blasters']","['Comedy', 'Magic', 'Supernatural']",OVA,2006-2007,R,DiomedeaMediaBlasters,ComedyMagicSupernatural
2418,"Battle Programmer Shirase",15,"['AIC']","['Comedy', 'Ecchi', 'Sci-Fi']",TV,2003-2004,PG-13,AIC,ComedyEcchiSci-Fi
1048,"Gosick Recap",1,"['Bones']","['Historical', 'Mystery', 'Shounen']",Special,2011-2011,R,Bones,HistoricalMysteryShounen
324,"Daze",1,"['None found', 'add some']","['Music']",Music,2014-2014,G,Nonefoundaddsome,Music
643,"Riding Bean",1,"['AIC', 'Artmic', 'Youmex', 'Animeigo']","['Adventure', 'Cars', 'Comedy', 'Police', 'Shounen']",OVA,1989-1989,R+,AICArtmicYoumexAnimeigo,AdventureCarsComedyPoliceShounen
705,"Grappler Baki",1,"['Knack Productions']","['Action', 'Shounen', 'Sports']",OVA,1994-1994,R,KnackProductions,ActionShounenSports
2527,"Zetman",13,"['TV Asahi', 'TMS Entertainment', 'Viz Media', 'Asatsu DK', 'YTV', 'Toho Company', 'NYAV Post', 'Sakura Create']","['Action', 'Drama', 'Horror', 'Romance', 'Sci-Fi', 'Seinen', 'Supernatural']",TV,2012-2012,R+,TVAsahiTMSEntertainmentVizMediaAsatsuDKYTVTohoCompanyNYAVPostSakuraCreate,ActionDramaHorrorRomanceSci-FiSeinenSupernatural
2381,"Starship Operators",13,"['J.C.Staff', 'Geneon Universal Entertainment']","['Drama', 'Military', 'Sci-Fi', 'Space']",TV,2005-2005,PG-13,J.C.StaffGeneonUniversalEntertainment,DramaMilitarySci-FiSpace
1846,"The Big O",26,"['Sunrise', 'Bandai Visual', 'Bandai Entertainment', 'Sentai Filmworks']","['Action', 'Mecha', 'Mystery', 'Psychological', 'Sci-Fi']",TV,1999-2003,PG-13,SunriseBandaiVisualBandaiEntertainmentSentaiFilmworks,ActionMechaMysteryPsychologicalSci-Fi
2111,"Gakusen Toshi Asterisk",12,"['Aniplex', 'A-1 Pictures', 'FUNimation Entertainment', 'flying DOG', 'Aniplex of America']","['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Supernatural']",TV,2015-2015,PG-13,AniplexA-1PicturesFUNimationEntertainmentflyingDOGAniplexofAmerica,ActionComedyEcchiFantasyHaremRomanceSchoolSci-FiSupernatural
2406,"Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.",12,"['Asread', 'Sentai Filmworks']","['Comedy', 'Ecchi', 'Fantasy', 'Romance']",TV,2013-2013,R+,AsreadSentaiFilmworks,ComedyEcchiFantasyRomance
504,"Area 88",3,"['Studio Pierrot', 'ADV Films', 'Central Park Media']","['Action', 'Adventure', 'Drama', 'Military', 'Romance']",OVA,1985-1986,R+,StudioPierrotADVFilmsCentralParkMedia,ActionAdventureDramaMilitaryRomance
2449,"Kyoshin Gorg",26,"['Sunrise', 'Discotek']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1984-1984,PG-13,SunriseDiscotek,AdventureMechaSci-FiShounen
636,"Vassalord.",1,"['Production I.G']","['Action', 'Comedy', 'Fantasy', 'Mystery', 'Shounen Ai', 'Supernatural', 'Vampire']",OVA,2013-2013,R,ProductionI.G,ActionComedyFantasyMysteryShounenAiSupernaturalVampire
832,"Ore-sama Kingdom",14,"['SynergySP']","['Romance', 'Shoujo']",OVA,2011-2013,G,SynergySP,RomanceShoujo
2563,"TaoTao Ehonkan Sekai Doubutsu Banashi",52,"['None found', 'add some']","['Adventure', 'Comedy', 'Fantasy', 'Kids']",TV,1983-1985,PG,Nonefoundaddsome,AdventureComedyFantasyKids
579,"Kyoushoku Soukou Guyver (1989) (The Guyver: Bio-Booster Armor)",6,"['Animate Film']","['Action', 'Horror', 'Sci-Fi', 'Super Power']",OVA,1989-1990,PG-13,AnimateFilm,ActionHorrorSci-FiSuperPower
611,"Hayate no Gotoku! OVA",3,"['Manglobe']","['Comedy', 'Harem', 'Parody', 'Romance', 'Shounen']",OVA,2014-2014,PG-13,Manglobe,ComedyHaremParodyRomanceShounen
2167,"Guin Saga",26,"['Aniplex', 'Satelight', 'Sentai Filmworks']","['Adventure', 'Fantasy']",TV,2009-2009,PG-13,AniplexSatelightSentaiFilmworks,AdventureFantasy
2170,"Kousetsu Hyaku Monogatari (Requiem from the Darkness)",13,"['Tokyo Movie Shinsha']","['Fantasy', 'Historical', 'Horror', 'Mystery', 'Psychological', 'Supernatural']",TV,2003-2003,R,TokyoMovieShinsha,FantasyHistoricalHorrorMysteryPsychologicalSupernatural
2147,"Tiger Mask",105,"['Toei Animation']","['Action', 'Drama', 'Shounen', 'Sports']",TV,1969-1971,PG-13,ToeiAnimation,ActionDramaShounenSports
2601,"Chou Denji Robo Combattler V",54,"['Sunrise', 'Toei Animation', 'Studio Nue']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",TV,1976-1977,PG-13,SunriseToeiAnimationStudioNue,AdventureMechaSci-FiShounen
2153,"Ginga Densetsu Weed",26,"['Studio Deen', 'NAS', 'SKY Perfect Well Think']","['Adventure', 'Drama', 'Shounen']",TV,2005-2006,PG-13,StudioDeenNASSKYPerfectWellThink,AdventureDramaShounen
