_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged
49235,1248,6881,Haikyuu!! Second Season,ComedyDramaSchoolShounenSports,25,2015 -2015 ,TV,ProductionI.GSentaiFilmworks,Major Season 3,BaseballBasedonaMangaDramaShounenSports,26,2007,TV,StudioHibari
49533,993,6931,Mahoromatic Summer Special,ComedyEcchiRomanceSci-Fi,1,2003-2003,Special,GainaxShaftSentaiFilmworks,Carnival Phantasm: HibiChika Special,ComedyCrossoverFantasy,1,2013,DVD Special,Lerche
49598,424,6934,"Control Bear [Wonder Garden]""""",Fantasy,1,2013-2013,ONA,StudioColorido,Ground Control to Psychoelectric Girl,BasedonaLightNovelComedySeinenSliceofLife,12,2011,TV,Shaft
49886,2809,6954,Mahou no Princess Minky Momo (Magical Princess Minky Momo),MagicShoujo,63,1982-1983,TV,ProductionReed,Chou Gekijouban Keroro Gunso 2: Shinkai no Princess de Arimasu!,AliensComedy,1,2007,Movie,
49911,1282,6957,Mahou Shoujo Madoka★Magica (Puella Magi Madoka Magica),DramaMagicPsychologicalThriller,12,2011-2011,TV,AniplexShaftMainichiBroadcastingMovicNitroplusAniplexofAmericaMadokaPartnersHoubunsha,Mahou Sensei Negima! ~Mou Hitotsu Sekai~ Magical Girl Yue,,1,2010,OVA,Shaft
50241,1060,6971,Hidan no Aria Special (Aria the Scarlet Ammo Special),ActionComedyRomance,1,2011-2011,Special,J.C.StaffFUNimationEntertainmentflyingDOG,Uta no Prince-sama: Maji Love 2000% Special,,1,2013,DVD Special,A-1Pictures
50512,2384,6995,Densetsu Kyojin Ideon (Space Runaway Ideon),DramaMechaSci-FiSpace,39,1980-1981,TV,SunriseAniplex,Shoubushi Densetsu Tetsuya,BoardGamesDramaGamblingMahjongPsychologicalShounen,20,2000 - 2001,TV,ToeiAnimation
50638,1047,7002,Thermae Romae Specials,ComedyHistoricalSeinen,2,2012-2012,Special,DLE,Shinryaku! Ika Musume Specials,ComedyOmake,2,2011,DVD Special,Diomedea
50725,2494,7005,Rinne no Lagrange (Lagrange: The Flower of Rin-ne),ActionComedyMechaSci-Fi,12,2012-2012,TV,ProductionI.GBandaiVisualXebecYomiuriTelecastingCorporationVizMediaflyingDOGDwango,Tower of Druaga: The Aegis of Uruk: Jil no Bouken,,1,2008,TV Special,GONZO
50849,1491,7017,Maria-sama ga Miteru 4th (Maria Watches Over Us Season 4),SchoolShoujoShoujoAiSliceofLife,13,2009-2009,TV,StudioDeenRightStuf,Maria Watches Over Us 4th: Don't Tell Mother Maria.,ComedyOmakeShoujo-ai,11,2009,DVD Special,StudioDeen
50923,1130,7018,Teekyuu 3 Specials,ComedySchoolShounenSports,2,2014-2014,Special,MAPPAEarthStarEntertainment,Maria-sama ga Miteru 4th Specials,ComedyOmakeShoujo-ai,11,2009,DVD Special,StudioDeen
51008,128,7031,Clannad Movie (Clannad The Motion Picture),DramaFantasyRomanceSchool,1,2007-2007,Movie,ToeiAnimationSentaiFilmworks,InuYasha The Movie 2: The Castle Beyond the Looking Glass,BasedonaMangaDemonsFantasyFeudalJapanPersoninaStrangeWorldShounen,1,2002,Movie,Sunrise
51074,2109,7036,Captain Tsubasa,ActionShounenSports,128,1983-1986,TV,TsuchidaProductionsStudioJack,Uchuu Kaizoku Captain Harlock,BasedonaMangaOuterSpaceSciFiSpacePirates,42,1978 - 1979,TV,ToeiAnimation
51333,2620,7059,Andes Shounen Pepero no Bouken (Adventures of Pepero the Andes Boy),Adventure,26,1975-1976,TV,WakoProductions,Little Nemo: Adventures in Slumberland,AdventureFamilyFriendlyFantasyPersoninaStrangeWorld,1,1989,Movie,TMSEntertainment
51522,1012,7084,Sekirei Special,Comedy,1,2009-2009,Special,AniplexSevenArcsFUNimationEntertainment,Aoharu x Kikanjuu Special,ActionBasedonaMangaComedyCrossdressing,TV Special ,2015,TV Special,Brains-Base
51527,1053,7084,Renkin San-kyuu Magical? Pokaan Specials,ComedyEcchiMagicParodyVampire,3,2006-2006,Special,RemicGencoLantisMediaFactory,Aoharu x Kikanjuu Special,ActionBasedonaMangaComedyCrossdressing,TV Special ,2015,TV Special,Brains-Base
51665,943,7114,Nodame Cantabile Special,ComedyJoseiRomanceSliceofLife,1,2008-2008,Special,J.C.Staff,Love Hina X'mas Special - Silent Eve,ComedyRomanceTsundere,1,2000,TV Special,XEBEC
51687,1117,7114,Di Gi Charat Christmas Special,Comedy,1,2000-2000,Special,MadhouseTBSSentaiFilmworks,Love Hina X'mas Special - Silent Eve,ComedyRomanceTsundere,1,2000,TV Special,XEBEC
51807,1057,7129,Dual Parallel! Trouble Adventures Special,ComedyDramaHaremMechaRomanceSci-Fi,1,1999-1999,Special,AIC,Black Jack Special: The 4 Miracles of Life,,4,2003,TV Special,
51821,1230,7129,Penguin Musume♥Heart Special,ComedyEcchiSchoolSliceofLife,1,2008-2008,Special,PictureMagic,Black Jack Special: The 4 Miracles of Life,,4,2003,TV Special,
51992,1030,7138,Galaxy Angel Z Special,ComedySci-Fi,1,2002-2002,Special,BroccoliBandaiEntertainment,Humanity Has Declined Specials,,6,2012 - 2013,DVD Special,AICA.S.T.A.
52396,923,7173,Hourou Musuko Specials (Wandering Son Specials),DramaSchool,2,2011-2011,Special,AniplexAIC,Shijou Saikyou no Deshi Kenichi OVA Specials,ComedyMartialArtsShounen,3,2013 - 2014,DVD Special,Brains-Base
52819,110,7223,Shakugan no Shana Movie (Shakugan no Shana: The Movie),ActionFantasySupernatural,1,2007-2007,Movie,J.C.StaffFUNimationEntertainmentASCIIMediaWorksShowgate,Chie the Brat Movie,Comedy,1,1981,Movie,
52836,2165,7224,Galaxy Angel Z,ComedySci-Fi,9,2002-2002,TV,MadhouseBandaiVisualBroccoliBandaiEntertainment,Adieu Galaxy Express 999,BasedonanAnimeSciFiTrains,1,1981,Movie,ToeiAnimation
52895,579,7231,Kyoushoku Soukou Guyver (1989) (The Guyver: Bio-Booster Armor),ActionHorrorSci-FiSuperPower,6,1989-1990,OVA,AnimateFilm,Soukou Kihei Votoms,ActionMechaMilitaryOriginalWorkSciFiWar,52,1983 - 1984,TV,NipponAnimation
53006,632,7245,Shin Getter Robo tai Neo Getter Robo,ActionMechaSci-FiShounen,4,2000-2001,OVA,BandaiVisualBeeMediaDiscotekDynamicPlanning,Shin Getter Robo,DemonsExplicitViolenceMecha,13,2004,TV,Brains-Base
53113,1869,7248,Miracle Giants Doumu-kun,Sports,49,1989-1990,TV,YomikoAdvertising,Mai Mai Miracle,DramaFamilyFriendlySliceofLife,1,2009,Movie,MADHOUSE
53164,1570,7256,Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes),ActionAdventureFantasyMagicShounen,24,2010-2010,TV,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,Captain Herlock: Outside Legend - The Endless Odyssey,BasedonanAnimeFuturisticOuterSpaceSciFiSpacePirates,13,2002 - 2003,OVA,ToeiAnimation
53418,1137,7272,Wagaya no Oinari-sama. Specials,AdventureComedyFantasyShounenSupernatural,12,2008-2009,Special,Nonefoundaddsome,Hourou Musuko Specials,,2,2011,DVD Special,AIC
53477,1217,7280,Aru Hibi no CLAMP Gakuen Tanteidan,Comedy,13,2005-2005,Special,StudioPierrotBandaiVisual,"Ore no Nounai Sentakushi ga, Gakuen Lovecome o Zenryoku de Jama Shiteiru OVA",ComedyCrudeEcchiHaremNudityRomance,1,2014,OVA,Diomedea
53497,1437,7281,Love Live! School Idol Project 2nd Season,MusicSchoolSliceofLife,13,2014-2014,TV,SunriseNISAmericaInc.,My Mental Choices are Completely Interfering with my School Romantic Comedy OVA,ComedyCrudeEcchiHaremNudityRomance,1,2014,OVA,Diomedea
53623,1570,7290,Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes),ActionAdventureFantasyMagicShounen,24,2010-2010,TV,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,Angel Densetsu,ActionBasedonaMangaComedyDelinquentsSchoolLifeViolence,2,1996,OVA,ToeiAnimation
53785,1017,7301,Bakuman. 2 Special,Comedy,1,2012-2012,Special,J.C.Staff,Papa no Iu Koto o Kikinasai! Special,BasedonaLightNovelChildcareSliceofLife,1,2012,DVD Special,Feel
53852,1042,7308,Mahoromatic End Year Special,ComedyEcchiMilitaryRomanceSci-Fi,1,2001-2001,Special,GainaxShaft,Air Summer Special,BasedonanErogeBasedonaVisualNovelComedyDramaFantasy,2,2005,TV Special,KyotoAnimation
53899,939,7313,Maria-sama ga Miteru Specials (Maria Watches Over Us),DramaRomanceSchoolShoujoShoujoAiSliceofLife,7,2004-2004,Special,StudioDeenRightStuf,Shakugan no Shana II Specials,Comedy,3,2008 - 2009,DVD Special,J.C.Staff
54013,1220,7313,Souten no Ken Specials,ActionHistoricalMartialArtsShounen,4,2007-2007,Special,TVAsahiAPPP,Shakugan no Shana II Specials,Comedy,3,2008 - 2009,DVD Special,J.C.Staff
54071,953,7327,Mobile Suit Gundam Seed Special Edition,ActionMechaMilitarySci-FiSpace,3,2004-2004,Special,SunriseAsatsuDKBandaiEntertainmentAtelierMusa,Hikaru no Go: Special Edition - Match of Justice! The Ancient Flower Blooms!,BoardGamesShounenSupernatural,1,,Other,
54076,972,7327,Mangaka-san to Assistant-san to The Animation Specials,ComedyEcchiHaremSeinenSliceofLife,6,2014-2014,Special,LantisZexcs,Hikaru no Go: Special Edition - Match of Justice! The Ancient Flower Blooms!,BoardGamesShounenSupernatural,1,,Other,
54264,1120,7345,Myself ; Yourself Specials,DramaRomanceSchool,2,2008-2008,Special,DogaKobo,Arslan Senki Specials,Comedy,2+,2015 - ?,DVD Special,SANZIGENAnimationStudio
54324,2101,7353,Masuda Kousuke Gekijou Gag Manga Biyori +,Comedy,26,2010-2010,TV,StudioDeen,Masuda Kousuke Gekijou Gag Manga Biyori 3,BasedonaMangaComedyCrudeEpisodic,12,2008,TV,Artland
54340,376,7359,Katekyo Hitman Reborn! Special,ComedyShounen,1,2010-2010,ONA,Artland,Lupin III Special 5: Voyage To Danger,ActionThieves,1,1993,Movie,TMSEntertainment
54414,1792,7370,Uta no☆Prince-sama♪ Maji Love 2000% (Uta no Prince Sama 2),ComedyHaremMusicRomanceSchoolShoujo,13,2013-2013,TV,A-1PicturesSentaiFilmworksShowgate,Uta no Prince-sama: Maji Love 1000%,BasedonanOtomeGameMusicMusicSchoolReverseHaremSchoolLifeShoujo,13,2011,TV,A-1Pictures
54647,2439,7385,White Album 2nd Season,DramaHaremMusicRomance,13,2009-2009,TV,SevenArcs,Kimi ni Todoke 2nd Season Specials,ComedyFantasyOmake,4,2011,DVD Special,ProductionI.G
54687,3091,7393,Kuromajo-san ga Tooru!! (Here Comes the Black Witch!!),ComedyMagicSchoolSliceofLife,60,2012-2014,TV,NHKShin-EiAnimation,Yamada-kun and the Seven Witches,Promotional,1,2013,Web,LIDENFILMS
54709,1247,7398,Mushishi Zoku Shou 2nd Season,AdventureFantasyHistoricalMysterySeinenSliceofLifeSupernatural,10,2014-2014,TV,ArtlandAniplexAniplexofAmerica,Major Season 4,BaseballBasedonaMangaDramaShounenSports,26,2008,TV,StudioHibari
54948,1433,7417,Mahou Shoujo Lyrical Nanoha A&#039;s (Magical Girl Lyrical Nanoha A&#039;s),ActionComedyDramaMagicSuperPower,13,2005-2005,TV,SevenArcsFUNimationEntertainment,Magical Girl Lyrical Nanoha The MOVIE 2nd A's,MagicalGirl,1,2012,Movie,SevenArcs
55194,1900,7451,Gatchaman Crowds,AdventureSci-Fi,12,2013-2013,TV,VAPTatsunokoProductionsDAXProductionSentaiFilmworksNipponTelevisionNetworkCorporation,Gatchaman Crowds Insight: Inbound,ActionAliensSocialMedia,1,2015,TV Special,TatsunokoPro.
55401,704,7475,Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,ActionComedyShounenSupernatural,1,2010-2010,OVA,SynergySP,Rec Special,,1,2006,DVD Special,Shaft
55713,1696,7493,Gensoumaden Saiyuuki (Saiyuki),AdventureComedyDramaShounenSupernatural,50,2000-2001,TV,StudioPierrotTVTokyoDentsuGroupTACADVFilms,Saiyuki OVA,,2,1999,OVA,
56025,922,7517,Kuroshitsuji Special (Black Butler Special),ComedyDemonsParody,1,2009-2009,Special,A-1PicturesFUNimationEntertainment,Lupin III Special 18: Seven Days Rhapsody,Thieves,1,2006,TV Special,
56089,939,7521,Maria-sama ga Miteru Specials (Maria Watches Over Us),DramaRomanceSchoolShoujoShoujoAiSliceofLife,7,2004-2004,Special,StudioDeenRightStuf,Gargantia on the Verdurous Planet Special,,2,2013,DVD Special,ProductionI.G
56151,999,7522,Suisei no Gargantia Specials,ActionMechaSci-Fi,2,2013-2013,Special,ProductionI.GVizMedia,Suisei no Gargantia Special,,2,2013,DVD Special,ProductionI.G
56179,652,7523,Kodomo no Jikan Recap,ComedyEcchiSchool,1,2008-2008,OVA,Diomedea,Kodomo no Jikan: Anata ga Watashi ni Kureta Mono,ComedyEcchi,1,2007,OVA,StudioBarcelona
56397,90,7541,Digimon Adventure Movie (Digimon: The Movie),ActionFantasyKidsSci-Fi,1,1999-1999,Movie,ToeiAnimation,Bishoujo Senshi Sailor Moon R: The Movie,MagicalGirlShoujo,1,1993,Movie,ToeiAnimation
56835,916,7582,Inu x Boku SS Special (Inu X Boku Secret Service Special),ComedyShounenSupernatural,1,2012-2012,Special,AniplexDavidProductionSentaiFilmworks,Tamayura: Hitotose Special,,1,2012,DVD Special,TYOAnimations
57130,1719,7601,Suisei no Gargantia (Gargantia on the Verdurous Planet),ActionAdventureMechaSci-Fi,13,2013-2013,TV,ProductionI.GBandaiVisualYomiuriTelecastingCorporationLantisVizMediaNitroplusBushiroadInc.GoodSmileCompany,Azumanga Daioh - The Very Short Movie,BasedonaMangaComedySchoolLifeShorts,1,2001,Movie,J.C.Staff
57491,2102,7642,Ore no Kanojo to Osananajimi ga Shuraba Sugiru (Oreshura),ComedyHaremRomanceSchool,13,2013-2013,TV,AniplexA-1PicturesMagicCapsuleAniplexofAmericaSoftBankCreativeCorp.,Nazo no Kanojo X,BasedonaMangaComedyFetishRomanceSchoolLifeSeinenSliceofLifeSupernatural,13,2012,TV,HoodsEntertainment
57528,515,7651,Initial D Battle Stage,ActionCarsDramaSeinenSports,1,2002-2002,OVA,OBPlanningFujiTV,Battle Angel Alita,AndroidsAnimalAbuseBasedonaMangaBountyHuntersCyberpunkPost-apocalypticRobotsSciFiViolence,2,1993,OVA,KSS
57616,193,7664,Uchuu Senkan Yamato (Movie) (Space Battleship Yamato),DramaMilitarySci-FiSpace,1,1977-1977,Movie,Nonefoundaddsome,Space Battleship Yamato: Resurrection,BasedonanAnimeSciFi,1,2009,Movie,
58005,1177,7685,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,ComedyRomanceSeinenSliceofLife,3,2013-2013,Special,AniplexA-1PicturesAniplexofAmerica,Amagami SS+ Specials,BasedonaVisualNovelRomanceSchoolLife,6,2012,DVD Special,AIC
58074,103,7702,Mobile Suit Gundam I,ActionAdventureDramaMechaMilitarySci-FiShounenSpace,1,1981-1981,Movie,SunriseBandaiEntertainment,Mobile Suit Gundam SEED: After Phase: In the Valley of Stars,,1,2004,DVD Special,
58131,1519,7717,Mobile Suit Gundam Seed,ActionDramaMechaMilitaryRomanceSci-FiSpace,50,2002-2003,TV,SunriseAsatsuDKMainichiBroadcastingBandaiEntertainmentSonyMusicEntertainmentAtelierMusa,Mobile Police Patlabor TV,MechaPoliceSciFi,47,1989 - 1990,TV,Sunrise
58374,1512,7736,Pandora Hearts,AdventureFantasyMysteryShounenSupernatural,25,2009-2009,TV,XebecSquareEnixTBSNISAmericaInc.flyingDOG,Pandora Hearts Specials,ComedyOmake,9,2009 - 2010,DVD Special,XEBEC
58417,1143,7737,Mouryou no Hako Special,MysterySeinenSupernaturalThriller,1,2009-2009,Special,Madhouse,Shakugan no Shana Movie Special,ComedyFantasyTsundere,1,2007,DVD Special,J.C.Staff
58437,525,7739,Hikaru no Go Special,ComedyGameShounenSupernatural,1,2002-2002,OVA,StudioPierrot,Shakugan no Shana III Specials,,2,2012,DVD Special,J.C.Staff
58493,1009,7739,Zombie-Loan Specials,ActionShounenSupernatural,2,2008-2008,Special,XebecNASDiscotek,Shakugan no Shana III Specials,,2,2012,DVD Special,J.C.Staff
58539,1120,7739,Myself ; Yourself Specials,DramaRomanceSchool,2,2008-2008,Special,DogaKobo,Shakugan no Shana III Specials,,2,2012,DVD Special,J.C.Staff
58549,1152,7739,Seirei Tsukai no Blade Dance Specials,ActionFantasySchoolSupernatural,6,2014-2015,Special,TNK,Shakugan no Shana III Specials,,2,2012,DVD Special,J.C.Staff
58720,1808,7747,Genshiken Nidaime (Genshiken Second Generation),ComedyParodySliceofLife,13,2013-2013,TV,ProductionI.GStarchildRecordsNISAmericaInc.,Kinnikuman Nisei: Second Generations,,1,2001,Movie,ToeiAnimation
59003,1514,7771,Ao no Exorcist (Blue Exorcist),ActionDemonsFantasyShounenSupernatural,25,2011-2011,TV,AniplexDentsuA-1PicturesMainichiBroadcastingMovicAniplexofAmericaSakuraCreate,Blue Exorcist Specials,BasedonaMangaComedyOmake,10,2011 - 2012,DVD Special,A-1Pictures
59246,980,7784,Galaxy Angel 3 Specials,ComedySci-Fi,2,2003-2003,Special,BroccoliBandaiEntertainment,Mangaka-san to Assistant-san to Specials,ComedyEcchiMangaIndustryOtakuCultureSliceofLife,6,2014,DVD Special,Zexcs
59285,1119,7784,Machine-Doll wa Kizutsukanai Specials,ActionEcchiFantasySchoolSeinen,6,2013-2014,Special,GencoFUNimationEntertainmentLerche,Mangaka-san to Assistant-san to Specials,ComedyEcchiMangaIndustryOtakuCultureSliceofLife,6,2014,DVD Special,Zexcs
59642,551,7809,Slayers Special (Slayers: The Book of Spells),AdventureComedyFantasyMagicShounenSupernatural,3,1996-1997,OVA,J.C.StaffADVFilmsKadokawaShotenMarubeni,Ikoku Meiro no Croisée Special,,1,2011,Web,Satelight
60052,2623,7842,Hidan no Aria AA (Aria the Scarlet Ammo Double A),ActionSchool,12,2015 -2015 ,TV,DogaKoboFUNimationEntertainmentflyingDOG,Aria the Scarlet Ammo,ActionBasedonaLightNovelGunfightsSchoolLifeSeinenTsundere,12,2011,TV,J.C.Staff
60164,621,7863,Negima!? Haru Special!? (Negima!? Magister Negi Magi: Spring),ComedyEcchiFantasyHaremMagicRomanceShounenSuperPower,1,2006-2006,OVA,ShaftStarchildRecordsFUNimationEntertainmentGANSIS,Ano Natsu de Matteru Special,OriginalWorkSliceofLife,1,2014,DVD Special,J.C.Staff
60389,953,7868,Mobile Suit Gundam Seed Special Edition,ActionMechaMilitarySci-FiSpace,3,2004-2004,Special,SunriseAsatsuDKBandaiEntertainmentAtelierMusa,Kidou Senshi Gundam SEED Destiny Special Edition III: Sadame no Goka,SciFi,1,2006,TV Special,Sunrise
60449,1173,7870,Shinmai Maou no Testament Specials,ComedyEcchi,6,2015-2015,Special,ProductionIMS,Shinmai Maou no Testament OVA,BasedonaLightNovelDemonsEcchiExplicitSex,1,2015,OVA,ProductionIMS
60474,1018,7877,Toaru Majutsu no Index II Specials,ComedyParody,2,2011-2011,Special,J.C.Staff,To Aru Majutsu no Index: A Certain Magical Index-tan,BasedonaLightNovelComedyMagicParodyPsychicPowersSciFiSupernaturalSuperpowers,2,2009,DVD Special,J.C.Staff
60596,905,7883,Nodame Cantabile Finale Special,ComedyJoseiMusicRomance,1,2010-2010,Special,J.C.Staff,Princess Resurrection Special,Supernatural,1,2008,DVD Special,MADHOUSE
60781,2428,7894,Tom Sawyer no Bouken (The Adventures of Tom Sawyer),AdventureDramaHistoricalSliceofLife,49,1980-1980,TV,NipponAnimation,Photon: The Idiot Adventures,AdventureComedyEcchiSciFiSuddenGirlfriendAppearance,6,1997 - 1999,OVA,AIC
60844,2184,7902,Freezing,ActionDramaEcchiHaremMartialArtsRomanceSci-FiSeinen,12,2011-2011,TV,FUNimationEntertainmentMediaFactoryA.C.G.T.,Freezing,ActionAliensBasedonaMangaEcchiNudityPantyShotsPhysicalAbuseSuperpowersViolence,12,2011,TV,A.C.G.T.
60847,84,7904,Afro Samurai Movie (Afro Samurai the Movie),ActionAdventureSamurai,1,2007-2007,Movie,GonzoFUNimationEntertainment,Marmalade Boy: The Movie,ComedyRomance,1,1995,Movie,ToeiAnimation
60944,922,7912,Kuroshitsuji Special (Black Butler Special),ComedyDemonsParody,1,2009-2009,Special,A-1PicturesFUNimationEntertainment,Lupin III Special 11: The Columbus Files,ActionThieves,1,1999,TV Special,TMSEntertainment
61019,2384,7918,Densetsu Kyojin Ideon (Space Runaway Ideon),DramaMechaSci-FiSpace,39,1980-1981,TV,SunriseAniplex,Doki Doki Densetsu Mahoujin Guru Guru,AdventureComedyFantasyParody,38,2000,TV,NipponAnimation
61023,2785,7918,Ai Tenshi Densetsu Wedding Peach (Wedding Peach),AdventureComedyMagicRomanceShoujo,51,1995-1996,TV,OrientalLightandMagicKSSADVFilmsNASStudioJack,Doki Doki Densetsu Mahoujin Guru Guru,AdventureComedyFantasyParody,38,2000,TV,NipponAnimation
61037,1857,7919,Puchi Puri Yuushi (Petite Princess Yucie),ComedyFantasyMagicShoujo,26,2002-2003,TV,Gainax,Murder Princess,ActionBodySwappingFantasy,6,2007,OVA,BEETRAIN
61073,1519,7920,Mobile Suit Gundam Seed,ActionDramaMechaMilitaryRomanceSci-FiSpace,50,2002-2003,TV,SunriseAsatsuDKMainichiBroadcastingBandaiEntertainmentSonyMusicEntertainmentAtelierMusa,Mobile Suit Gundam SEED Movie II: The Far-Away Dawn,SciFi,1,2004,TV Special,
61145,1215,7921,Fireball Special,ComedySci-Fi,1,2009-2009,Special,JinnisAnimationStudios,Kidou Senshi Gundam SEED Special Edition II: Harukanaru Akatsuki,SciFi,1,2004,TV Special,
61187,1599,7925,Eikoku Koi Monogatari Emma (Emma: A Victorian Romance),DramaHistoricalRomanceSeinenSliceofLife,12,2005-2005,TV,StudioPierrotPonyCanyonTBSRightStufToshibaEntertainment,Ore Monogatari!!,BasedonaMangaComedyDramaRomanceShoujo,24,2015,TV,MADHOUSE
61207,3009,7925,Kojika Monogatari (Story of a Fawn),Drama,52,1983-1985,TV,Visual80,Ore Monogatari!!,BasedonaMangaComedyDramaRomanceShoujo,24,2015,TV,MADHOUSE
61373,257,7939,Chocchan Monogatari,DramaHistoricalSliceofLife,1,1996-1996,Movie,TriangleStaff,Nekomonogatari (Black),BasedonaLightNovelComedyEcchiSupernatural,4,2012,TV,Shaft
61576,1585,7961,Kyoukai no Kanata (Beyond the Boundary),FantasySliceofLifeSupernatural,12,2013-2013,TV,KyotoAnimationLantisPonyCanyonTBSSentaiFilmworks,Gekijouban Kara no Kyoukai: Mirai Fukuin - The Garden of Sinners Recalled Out Summer,BasedonaLightNovelMysterySupernatural,1,2013,Movie,ufotable
61594,2839,7961,DD Hokuto no Ken (2013) (DD Fist of the North Star),Parody,13,2013-2013,TV,TVTokyoSentaiFilmworksAsia-Do,Gekijouban Kara no Kyoukai: Mirai Fukuin - The Garden of Sinners Recalled Out Summer,BasedonaLightNovelMysterySupernatural,1,2013,Movie,ufotable
61610,187,7965,Mirai Shounen Conan (Movie) (Future Boy Conan Movie),AdventureDramaSci-Fi,1,1979-1979,Movie,NipponAnimation,Mahou Shoujo Madoka Magica Movie 1: Hajimari no Monogatari,FantasyMagicalGirlPsychologicalRecapSchoolLife,1,2012,Movie,Shaft
61611,208,7965,Yuu☆Yuu☆Hakusho (Movie) (Yu Yu Hakusho: The Movie),ActionAdventureComedy,1,1993-1993,Movie,StudioPierrotFUNimationEntertainmentMediaBlasters,Mahou Shoujo Madoka Magica Movie 1: Hajimari no Monogatari,FantasyMagicalGirlPsychologicalRecapSchoolLife,1,2012,Movie,Shaft
61634,1405,7965,Hanamonogatari,ComedyMysterySupernatural,5,2014-2014,TV,AniplexShaftKodanshaAniplexofAmerica,Mahou Shoujo Madoka Magica Movie 1: Hajimari no Monogatari,FantasyMagicalGirlPsychologicalRecapSchoolLife,1,2012,Movie,Shaft
61720,2706,7968,Mobile Suit Gundam ZZ,ComedyDramaMechaMilitarySci-FiShounenSpace,47,1986-1987,TV,Sunrise,Mobile Suit Gundam: The Origin,MechaOuterSpaceSciFi,1+,2015 - ?,OVA,Sunrise
61743,397,7975,Ontama!,ComedyMagicSeinenSliceofLife,5,2009-2009,ONA,EncourageFilms,Ontama!,ComedyRomanceTimeTravel,5,2009,Web,EncourageFilms
62212,905,8012,Nodame Cantabile Finale Special,ComedyJoseiMusicRomance,1,2010-2010,Special,J.C.Staff,Mahoromatic: Summer Special,AndroidsComedyEcchiMaidsRobots,1,2003,TV Special,Shaft
62372,1713,8019,Bishoujo Senshi Sailor Moon (Sailor Moon),DemonsMagicRomanceShoujo,46,1992-1993,TV,ToeiAnimationTVAsahiADVFilmsVizMediaDiCEntertainment,Kidou Senshi Gundam SEED Destiny Special Edition Kanketsu Hen: Jiyuu no Daishou,SciFi,1,2007,TV Special,Sunrise
62486,1188,8030,Koutetsu Sangokushi Special,HistoricalShounen,1,2008-2008,Special,PictureMagicNAS,Tenchi Muyo! Ryo-Ohki 2 Special,PictureDrama,1,1995,DVD Special,AIC
62568,972,8034,Mangaka-san to Assistant-san to The Animation Specials,ComedyEcchiHaremSeinenSliceofLife,6,2014-2014,Special,LantisZexcs,High School DxD Specials,DemonsEcchiFantasyNudity,6,2012,DVD Special,TNK
62730,559,8048,Bishoujo Senshi Sailor Moon Memorial,DemonsMagicRomanceShoujo,5,1998-1999,OVA,ToeiAnimation,Bishoujo Senshi Sailor Moon Memorial,MagicalGirlRecapShoujo,1,1998,OVA,ToeiAnimation
62773,986,8052,Kindaichi Shounen no Jikenbo Specials,MysteryShounen,2,2007-2007,Special,ToeiAnimation,Overlord Specials,BasedonaLightNovelComedyMMORPGVirtualReality,8,2015,DVD Special,StudioPuyukai
62958,1694,8060,Bishoujo Senshi Sailor Moon R (Sailor Moon R),DemonsMagicRomanceShoujo,43,1993-1994,TV,ToeiAnimationTVAsahiVizMedia,Sailor Moon Super S,ComedyFamilyFriendlyMagicalGirlMonster-of-the-weekRomanceShoujo,39,1995 - 1996,TV,ToeiAnimation
63079,61,8091,Hoshi wo Ou Kodomo (Children who Chase Lost Voices),AdventureFantasyRomance,1,2011-2011,Movie,MediaFactoryMovicCoMixWaveFilmsSentaiFilmworksYahoo!JapanWarnerMusicJapan,Zettai Karen Children,ActionBasedonaMangaComedyPsychicPowersSuperpowers,51,2008 - 2009,TV,SynergySP
63128,1402,8095,Hikaru no Go (Hikaru&#039;s Go),ComedyGameShounenSupernatural,75,2001-2003,TV,StudioPierrotTVTokyoDentsuVizMediaDreamForce,Hikari no Megami,Promotional,1,2014,Other,
63353,1054,8115,Sola Specials,ComedyRomanceSliceofLifeSupernatural,2,2007-2007,Special,BandaiVisualNomad,Shakugan no Shana Specials,ComedyFantasyTsundere,4,2006 - 2007,DVD Special,J.C.Staff
63374,1113,8115,Fate/kaleid liner Prisma☆Illya 2wei! Specials,ComedyEcchiFantasyMagic,5,2014-2015,Special,LantisSilverLinkDAXProduction,Shakugan no Shana Specials,ComedyFantasyTsundere,4,2006 - 2007,DVD Special,J.C.Staff
63389,1149,8115,Mini Van Special,ComedyGame,1,2013-2013,Special,DLE,Shakugan no Shana Specials,ComedyFantasyTsundere,4,2006 - 2007,DVD Special,J.C.Staff
