_id,ltable_ID,rtable_ID,ltable_Title,ltable_Genres_Merged,ltable_Episodes,ltable_Year,ltable_Type,ltable_ProductionHouse_Merged,rtable_Title,rtable_Genres_Merged,rtable_Episodes,rtable_Year,rtable_Type,rtable_ProductionHouse_Merged
44764,716,6367,Bokusatsu Tenshi Dokuro-chan (Bludgeoning Angel Dokuro-chan),ComedyEcchiMagic,4,2005-2005,OVA,GeneonUniversalEntertainmentHalFilmMakerNomadMediaBlastersShowgate,Angel Beats!,ActionComedyDramaOriginalWorkSchoolLifeSupernatural,13,2010,TV,P.A.Works
45007,604,6383,Kodomo no Jikan OVA,ComedyEcchiSchool,3,2007-2011,OVA,Diomedea,Eve no Jikan,AndroidsCafeDramaFuturisticRobotsSciFi,6,2008 - 2009,Web,StudioRikka
45086,944,6391,Seikai no Senki Special,ActionMilitaryRomanceSci-FiSpace,1,2001-2001,Special,SunriseBandaiVisualWOWOWBeSTACK,Seikai no Monshou Movie,BasedonaNovelDramaSciFiSpaceOpera,1,2000,Movie,Sunrise
45159,1570,6408,Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes),ActionAdventureFantasyMagicShounen,24,2010-2010,TV,FUNimationEntertainmentLantisMediaFactoryZexcsKadokawaContentsGate,Legend of the Condor Hero II,MartialArts,26,2004 - 2005,TV,JadeAnimation
45305,2023,6425,Nazo no Kanojo X (Mysterious Girlfriend X),EcchiRomanceSchoolSeinen,13,2012-2012,TV,StarchildRecordsKodanshaHoodsEntertainmentSentaiFilmworksYomiuriAdvertisingAtelierMusa,Kanojo to Kanojo no Neko,AnimalProtagonistsBlackandWhiteFamilyFriendlyRomanceShorts,1,1999,OVA,CoMixWaveInc.
45419,973,6441,Shinryaku! Ika Musume Specials (Squid Girl Specials),Comedy,2,2011-2011,Special,Diomedea,Tonari no Seki-kun Specials,BasedonaMangaComedy,2,2014,DVD Special,ShineiAnimation
45686,170,6474,Pandane to Tamago-hime (Mr. Dough and the Egg Princess),AdventureFantasy,1,2010-2010,Movie,StudioGhibli,Place to Place: Place=Princess,BasedonaManga,1,2012,DVD Special,AIC
45803,2865,6491,Hakugei Densetsu (Hakugei: Legend of the Moby Dick),AdventureSci-Fi,26,1997-1999,TV,ADVFilmsStudioJunioAnnapuru,Shin Kyuuseishu Densetsu Hokuto no Ken Raou-den Gekitou no Shou,,1,2007,Movie,TMSEntertainment
45838,1636,6495,Soredemo Sekai wa Utsukushii (The World is Still Beautiful),AdventureFantasyRomanceShoujo,12,2014-2014,TV,StudioPierrotVAPHakusenshaSentaiFilmworksNipponTelevisionNetworkCorporation,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn’t Exist,BasedonaLightNovelComedyCrudeEcchiSchoolLifeSexualContent,12,2015,TV,J.C.Staff
45895,3006,6505,Gokujou!! Mecha Mote Iinchou Second Collection,ComedyRomanceSchoolShoujo,51,2010-2011,TV,TVTokyoShogakukanProductionsSynergySP,Fullmetal Alchemist: Premium Collection,ActionComedyFantasyMilitary,3,2006,OVA,Bones
45997,2804,6518,Dragon Ball GT,ActionAdventureComedyFantasyMagicSci-FiShounenSuperPower,64,1996-1997,TV,ToeiAnimationFUNimationEntertainment,Dragon Ball Super,ActionAliensFantasyHandtoHandCombatMartialArtsShounenSuperpowers,14+,2015 - ?,TV,ToeiAnimation
46100,246,6527,Nils no Fushigi na Tabi (Movie),AdventureFantasyKids,1,1981-1981,Movie,StudioPierrot,"One Piece Movie 9: Episode of Chopper + Fuyu ni Saku, Kiseki no Sakura",ActionAdventureComedyPirates,1,2008,Movie,ToeiAnimation
46232,991,6562,Sabagebu! Specials,ActionComedyMilitaryShoujo,6,2014-2015,Special,LantisPierrotPlus,Black Lagoon Specials,ComedyParody,7,2009 - 2010,DVD Special,MADHOUSE
46633,959,6625,Mobile Suit Gundam Seed Destiny Special Edition,ActionDramaMechaMilitaryRomanceSci-FiSpace,4,2006-2006,Special,SunriseMainichiBroadcastingBandaiEntertainment,Lupin III Special 22: The Last Job,ActionThieves,1,2010,TV Special,TMSEntertainment
46637,984,6625,HeatGuy J Special,ActionAdventureMechaPoliceSci-Fi,1,2003-2003,Special,BandaiVisualSatelightFUNimationEntertainment,Lupin III Special 22: The Last Job,ActionThieves,1,2010,TV Special,TMSEntertainment
46643,1038,6625,Uta Kata Special,DramaFantasyMagicSchool,1,2005-2005,Special,HalFilmMakerSentaiFilmworksgimik,Lupin III Special 22: The Last Job,ActionThieves,1,2010,TV Special,TMSEntertainment
46700,963,6630,Bishoujo Senshi Sailor Moon SuperS Special,MagicRomanceShoujo,3,1995-1995,Special,ToeiAnimation,Gurren Lagann Gekijouban Zenyasai Special - Viral's Sweet Dream,PictureDramaShorts,1,2009,Other,Gainax
46705,993,6630,Mahoromatic Summer Special,ComedyEcchiRomanceSci-Fi,1,2003-2003,Special,GainaxShaftSentaiFilmworks,Gurren Lagann Gekijouban Zenyasai Special - Viral's Sweet Dream,PictureDramaShorts,1,2009,Other,Gainax
46918,1226,6642,Comic Party Specials,ComedyDrama,4,2003-2003,Special,OrientalLightandMagicKSS,Bakuman. (2012) Specials,,2,2013,DVD Special,J.C.Staff
46966,1313,6651,Natsume Yuujinchou (Natsume&#039;s Book of Friends),DramaFantasyShoujoSliceofLifeSupernatural,13,2008-2008,TV,AniplexBrainsBaseNASNISAmericaInc.TVTokyoMusicSonyMusicEntertainment,Slayers: The Book of Spells,AdventureBasedonaLightNovelComedyFantasyMagic,3,1996,OVA,J.C.Staff
47111,1010,6674,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,ComedyEcchi,5,2015 -2015 ,Special,LantisSilverLinkDAXProduction,Kuroshitsuji 2 Specials,,6,2010 - 2011,DVD Special,A-1Pictures
47260,1834,6680,Saiyuuki Reload Gunlock (Saiyuki Gunlock),ActionAdventureComedyFantasyShoujo,26,2004-2004,TV,StudioPierrot,Gensou Maden Saiyuki Reload Gunlock,AdventureComedyFantasyJourneytotheWest,26,2004,TV,StudioPierrot
47290,1792,6686,Uta no☆Prince-sama♪ Maji Love 2000% (Uta no Prince Sama 2),ComedyHaremMusicRomanceSchoolShoujo,13,2013-2013,TV,A-1PicturesSentaiFilmworksShowgate,Wolf Girl and Black Prince,BasedonaMangaBlackmailRomanceSchoolLifeShoujo,12,2014,TV,TYOAnimations
47315,81,6689,Omoide Poroporo (Only Yesterday),DramaRomanceSliceofLife,1,1991-1991,Movie,StudioGhibliTokumaShotenGKids,Only Yesterday,BasedonaMangaCountrysideDramaSliceofLife,1,1991,Movie,StudioGhibli
47342,953,6692,Mobile Suit Gundam Seed Special Edition,ActionMechaMilitarySci-FiSpace,3,2004-2004,Special,SunriseAsatsuDKBandaiEntertainmentAtelierMusa,One Piece Special 1: Adventure in the Ocean's Navel,ActionAdventureComedyPirates,1,2000,TV Special,ToeiAnimation
47396,2502,6692,Gamba no Bouken (Adventure of Gamba),AdventureKids,26,1975-1975,TV,TokyoMovieShinsha,One Piece Special 1: Adventure in the Ocean's Navel,ActionAdventureComedyPirates,1,2000,TV Special,ToeiAnimation
47536,1189,6707,Sora no Manimani Specials (At The Mercy of The Sky Specials),ComedySchoolSliceofLife,3,2009-2009,Special,StudioComet,Dragon Ball Z Special 1: Bardock - The Father of Goku,ActionShounen,1,1990,TV Special,ToeiAnimation
47684,1119,6720,Machine-Doll wa Kizutsukanai Specials,ActionEcchiFantasySchoolSeinen,6,2013-2014,Special,GencoFUNimationEntertainmentLerche,Kamichu Specials,FamilyFriendlyFantasyJapaneseMythologyMoeRomanceSchoolLifeSliceofLife,4,2005 - 2006,DVD Special,Brains-Base
47686,1123,6720,Di Gi Charat Tsuyu Specials,Comedy,2,2001-2001,Special,Madhouse,Kamichu Specials,FamilyFriendlyFantasyJapaneseMythologyMoeRomanceSchoolLifeSliceofLife,4,2005 - 2006,DVD Special,Brains-Base
47938,1563,6747,Slayers,AdventureComedyDemonsFantasyMagic,26,1995-1995,TV,FUNimationEntertainmentSoftXEasyFilmTVTokyoMusicE&amp;GFilms,Slayers Premium,BasedonaLightNovelComedyFantasyMagic,1,2001,Movie,HalFilmMaker
48300,1138,6792,MM! Specials,ComedyEcchiSchool,9,2010-2011,Special,Xebec,Utawarerumono Specials,ComedyEcchiFantasy,4,2006 - 2007,DVD Special,OLM
48311,105,6793,Slam Dunk (Movie),ComedyDramaSchoolShounenSliceofLifeSports,1,1994-1994,Movie,ToeiAnimation,Slam Dunk Movie 3,ActionBasedonaMangaBasketballComedyDelinquentsDramaSchoolClubSchoolLifeSports,1,1995,Movie,ToeiAnimation
48426,621,6808,Negima!? Haru Special!? (Negima!? Magister Negi Magi: Spring),ComedyEcchiFantasyHaremMagicRomanceShounenSuperPower,1,2006-2006,OVA,ShaftStarchildRecordsFUNimationEntertainmentGANSIS,Baka to Test to Shoukanjuu Specials,ComedyEcchiOmake,6,2010,DVD Special,SILVERLINK
48481,1102,6808,Dog Days&#039; Specials,ActionAdventureFantasyMagic,13,2012-2013,Special,SevenArcs,Baka to Test to Shoukanjuu Specials,ComedyEcchiOmake,6,2010,DVD Special,SILVERLINK
48747,1053,6840,Renkin San-kyuu Magical? Pokaan Specials,ComedyEcchiMagicParodyVampire,3,2006-2006,Special,RemicGencoLantisMediaFactory,Lupin III Special 12: Missed by a Dollar,ActionComedyThieves,1,2000,TV Special,TMSEntertainment
48764,1229,6840,Gag Manga Biyori Jump Festa 2002 Special,Comedy,1,2002-2002,Special,DAXProduction,Lupin III Special 12: Missed by a Dollar,ActionComedyThieves,1,2000,TV Special,TMSEntertainment
48821,1100,6841,Cluster Edge Specials,ActionFantasyMilitarySci-Fi,3,2006-2006,Special,SentaiFilmworks,Sengoku Basara Special,,1,2010,DVD Special,ProductionI.G
49323,1398,6900,Sekaiichi Hatsukoi,ComedyDramaRomanceShounenAi,12,2011-2011,TV,StudioDeenLantis,Sekai-ichi Hatsukoi TV 2,BasedonaMangaComedyDramaLGBTThemesMangaIndustryOtakuCultureRomanceSexualContentShounen-aiWorkLife,12,2011,TV,StudioDeen
49585,1194,6931,Freezing Vibration Specials,ActionComedyEcchi,6,2013-2014,Special,FUNimationEntertainmentMediaFactoryA.C.G.T.,Carnival Phantasm: HibiChika Special,ComedyCrossoverFantasy,1,2013,DVD Special,Lerche
49618,924,6938,Mitsudomoe Special,ComedySchoolSliceofLife,1,2011-2011,Special,LantisBridge,Lupin III Special 9: Island of Assassins,ActionComedyThieves,1,1997,TV Special,TMSEntertainment
49624,959,6938,Mobile Suit Gundam Seed Destiny Special Edition,ActionDramaMechaMilitaryRomanceSci-FiSpace,4,2006-2006,Special,SunriseMainichiBroadcastingBandaiEntertainment,Lupin III Special 9: Island of Assassins,ActionComedyThieves,1,1997,TV Special,TMSEntertainment
49701,1081,6940,Tales of the Abyss Special Fan Disc,ComedySliceofLife,2,2009-2009,Special,Sunrise,Ookiku Furikabutte: Natsu no Taikai-hen Special,BaseballSports,1,2010,DVD Special,A-1Pictures
49821,1568,6947,Arakawa Under the Bridge x Bridge,ComedyRomanceSeinen,13,2010-2010,TV,ShaftSquareEnixStarchildRecordsNISAmericaInc.TVTokyoMusicGANSIS,You're Under Arrest! The Movie,ActionPolice,1,1999,Movie,StudioDeen
49861,2405,6951,Tetsujin 28-gou (1980) (The New Adventures of Gigantor),ActionMecha,51,1980-1981,TV,TokyoMovieShinshaStudioJack,Patlabor: The Mobile Police - New Files,MechaSciFi,16,1990 - 1992,OVA,StudioDeen
50235,1017,6971,Bakuman. 2 Special,Comedy,1,2012-2012,Special,J.C.Staff,Uta no Prince-sama: Maji Love 2000% Special,,1,2013,DVD Special,A-1Pictures
50362,963,6977,Bishoujo Senshi Sailor Moon SuperS Special,MagicRomanceShoujo,3,1995-1995,Special,ToeiAnimation,Lupin III Special 23: Blood Seal - The Eternal Mermaid,ActionThieves,1,2011,TV Special,TelecomAnimationFilm
50468,959,6989,Mobile Suit Gundam Seed Destiny Special Edition,ActionDramaMechaMilitaryRomanceSci-FiSpace,4,2006-2006,Special,SunriseMainichiBroadcastingBandaiEntertainment,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,,1,2005,TV Special,Sunrise
50655,1110,7002,Grisaia no Kajitsu Specials,ComedyEcchi,6,2014-2015,Special,8bit,Shinryaku! Ika Musume Specials,ComedyOmake,2,2011,DVD Special,Diomedea
50853,448,7018,Maria-sama ga Miteru 3rd (Maria Watches Over Us 3rd),DramaSchoolShoujoAiSliceofLife,5,2006-2007,OVA,StudioDeenRightStuf,Maria-sama ga Miteru 4th Specials,ComedyOmakeShoujo-ai,11,2009,DVD Special,StudioDeen
51073,2090,7036,Captain Tsubasa J,ActionShounenSports,47,1994-1995,TV,NASStudioJack,Uchuu Kaizoku Captain Harlock,BasedonaMangaOuterSpaceSciFiSpacePirates,42,1978 - 1979,TV,ToeiAnimation
51692,1159,7114,Di Gi Charat Summer Special 2000,Comedy,4,2000-2000,Special,TBSSentaiFilmworks,Love Hina X'mas Special - Silent Eve,ComedyRomanceTsundere,1,2000,TV Special,XEBEC
51733,626,7121,Koe de Oshigoto! The Animation (Koe de Oshigoto!),ComedyEcchiSeinen,2,2010-2011,OVA,PonyCanyonMediaBlastersStudioGokumi,Croisée in a Foreign Labyrinth - The Animation,BasedonaMangaEuropeSliceofLife,12,2011,TV,Satelight
51930,1170,7137,Sky Girls Specials,ComedyMechaMilitarySci-Fi,9,2007-2008,Special,J.C.Staff,Jinrui wa Suitai Shimashita Specials,,6,2012 - 2013,DVD Special,AICA.S.T.A.
52055,75,7141,Majokko Shimai no Yoyo to Nene (Magical Sisters Yoyo &amp; Nene),FantasyMagic,1,2013-2013,Movie,AniplexufotableStarchildRecordsTokumaShoten,Magical Girl Lyrical Nanoha,MagicMagicalGirl,13,2004,TV,SevenArcs
52306,932,7172,Kamichu! Specials (The Goddess is a Middle School Student),ComedyDramaSliceofLifeSupernatural,4,2005-2006,Special,GeneonUniversalEntertainmentFUNimationEntertainmentBrainsBase,History's Strongest Disciple Kenichi OVA Specials,ComedyMartialArtsShounen,3,2013 - 2014,DVD Special,Brains-Base
52380,47,7173,Neko no Ongaeshi (The Cat Returns),AdventureDramaFantasy,1,2002-2002,Movie,StudioGhibliWaltDisneyStudiosGKids,Shijou Saikyou no Deshi Kenichi OVA Specials,ComedyMartialArtsShounen,3,2013 - 2014,DVD Special,Brains-Base
52544,1108,7189,Di Gi Charat Natsuyasumi Special,Comedy,4,2001-2001,Special,TBS,Baka to Test to Shoukanjuu 2: Hideyoshi Hideyoshi Magic Special,,1,2011,DVD Special,
52710,2226,7206,Yuri Kuma Arashi (Yurikuma Arashi),DramaFantasyPsychologicalSchoolSeinenShoujoAi,12,2015-2015,TV,FrontierWorksFUNimationEntertainmentMediaFactoryMainichiBroadcastingMovicGentoshaComicsSilverLink,Natsu no Arashi! 2,BasedonaMangaComedyRomanceSupernaturalTimeTravel,13,2009,TV,Shaft
53008,2591,7245,Getter Robo G,ActionMechaSci-FiShounen,39,1975-1976,TV,DynamicPlanning,Shin Getter Robo,DemonsExplicitViolenceMecha,13,2004,TV,Brains-Base
53115,460,7249,Mahou Sensei Negima! Mou Hitotsu no Sekai,ActionAdventureEcchiMagicShounenSupernatural,4,2009-2010,OVA,ShaftStudioPastoral,Mai Mai Shinko to Sennen no Mahou,DramaFamilyFriendlySliceofLife,1,2009,Movie,MADHOUSE
53143,2393,7250,Digimon Savers (Digimon Data Squad),AdventureComedyDramaFantasyShounen,48,2006-2007,TV,ToeiAnimationFujiTVFlatironFilmCompany,Digimon Movie 1: Digimon Adventure,ActionFamilyFriendlyFantasyShounen,1,1999,Movie,ToeiAnimation
53266,407,7271,Working&#039;!! Announcement Specials,Comedy,2,2011-2011,ONA,A-1Pictures,Wandering Son Specials,,2,2011,DVD Special,AIC
53353,1214,7271,Ai Tenshi Densetsu Wedding Peach Specials,AdventureComedyMagicRomanceShoujo,2,1995-1995,Special,KSSStudioJack,Wandering Son Specials,,2,2011,DVD Special,AIC
53373,939,7272,Maria-sama ga Miteru Specials (Maria Watches Over Us),DramaRomanceSchoolShoujoShoujoAiSliceofLife,7,2004-2004,Special,StudioDeenRightStuf,Hourou Musuko Specials,,2,2011,DVD Special,AIC
53426,1165,7272,Ryuugajou Nanana no Maizoukin (TV) Specials,Comedy,6,2014-2014,Special,A-1Pictures,Hourou Musuko Specials,,2,2011,DVD Special,AIC
53609,1689,7288,Mobile Police Patlabor,ComedyMechaPoliceSci-Fi,47,1989-1990,TV,SunriseTouhoukuShinshaCentralParkMediaMaidenJapan,Mobile Police Patlabor 2: The Movie,MechaPoliceSciFi,1,1993,Movie,ProductionI.G
53684,1215,7292,Fireball Special,ComedySci-Fi,1,2009-2009,Special,JinnisAnimationStudios,Lupin III Special 6: Dragon of Doom,ActionComedyThieves,1,1994,TV Special,TMSEntertainment
54261,1110,7345,Grisaia no Kajitsu Specials,ComedyEcchi,6,2014-2015,Special,8bit,Arslan Senki Specials,Comedy,2+,2015 - ?,DVD Special,SANZIGENAnimationStudio
54773,7,7403,Hotaru no Haka (Grave of the Fireflies),DramaHistorical,1,1988-1988,Movie,StudioGhibliADVFilmsCentralParkMediaSentaiFilmworks,Hotaru no Haka,DramaHistoricalWorldWar2,1,1988,Movie,StudioGhibli
54995,1934,7421,Sakigake!! Otokojuku (Charge!! Men&#039;s Private School),ActionComedyShounen,34,1988-1988,TV,ToeiAnimationLantis,Love Live! The School Idol Movie,IdolsMusic,1,2015,Movie,Sunrise
55181,297,7450,Umi ni Ochita Tsuki no Hanashi (The Moon That Fell Into the Sea),Kids,1,2013-2013,Movie,Nonefoundaddsome,Higurashi no Naku Koro ni Kaku Outbreak,,1,2013,OVA,StudioDeen
55213,1057,7452,Dual Parallel! Trouble Adventures Special,ComedyDramaHaremMechaRomanceSci-Fi,1,1999-1999,Special,AIC,Jungle Emperor Leo Special 2009,AnimalProtagonistsFamilyFriendly,1,2009,TV Special,TezukaProductions
55310,2540,7469,Usavich IV,Comedy,13,2011-2011,TV,KanabanGraphics,Usavich,AdventureAnimalProtagonistsComedyOriginalWork,52,2006 - 2011,TV,KanabanGraphics
55423,1053,7475,Renkin San-kyuu Magical? Pokaan Specials,ComedyEcchiMagicParodyVampire,3,2006-2006,Special,RemicGencoLantisMediaFactory,Rec Special,,1,2006,DVD Special,Shaft
55736,2241,7496,Bosco Daibouken (Bosco Adventure),AdventureFantasyKids,26,1986-1987,TV,NipponAnimation,Brain Adventure Record Webdiver,SciFi,52,2001 - 2002,TV,NipponAnimation
55875,1064,7504,Ichigo 100% Special 2 (Strawberry 100%),ComedyEcchiRomanceShounen,1,2005-2005,Special,Nonefoundaddsome,Lupin III Special 20: Sweet Lost Night,ActionThieves,1,2008,TV Special,TMSEntertainment
55913,982,7507,Saiunkoku Monogatari Soushuuhen,AdventureComedyDramaFantasyHistoricalRomance,9,2007-2007,Special,Madhouse,Bakemonogatari Recap,BasedonaLightNovelComedyEcchiRecapSupernaturalTsundere,1,2009,TV Special,Shaft
55973,943,7513,Nodame Cantabile Special,ComedyJoseiRomanceSliceofLife,1,2008-2008,Special,J.C.Staff,Lupin III Special 2: Hemingway Papers,ActionAdventureThieves,1,1990,TV Special,TMSEntertainment
56134,2273,7521,Taiho Shichau zo Special (You&#039;re Under Arrest Mini Specials),ActionComedyPoliceShounen,20,1999-1999,TV,TBS,Gargantia on the Verdurous Planet Special,,2,2013,DVD Special,ProductionI.G
56316,1077,7536,Break Blade Picture Drama (Broken Blade Picture Drama),ComedyFantasy,6,2010-2011,Special,ProductionI.GXebec,Aria the Origination Picture Drama,BasedonaMangaPictureDramaSliceofLife,7,2008,DVD Special,HalFilmMaker
56352,2926,7537,Trouble Chocolate,ComedyRomanceSci-FiShounen,20,1999-2000,TV,Robot,Dual! Parallel Trouble Adventures,Mecha,13,1999,TV,AIC
56417,1713,7541,Bishoujo Senshi Sailor Moon (Sailor Moon),DemonsMagicRomanceShoujo,46,1992-1993,TV,ToeiAnimationTVAsahiADVFilmsVizMediaDiCEntertainment,Bishoujo Senshi Sailor Moon R: The Movie,MagicalGirlShoujo,1,1993,Movie,ToeiAnimation
56846,974,7582,Elfen Lied Special (Elfen Lied: In the Passing Rain),DramaEcchiSupernatural,1,2005-2005,Special,VAPADVFilms,Tamayura: Hitotose Special,,1,2012,DVD Special,TYOAnimations
57086,951,7600,Shigofumi Special (Shigofumi: Letters from the Departed Special),DramaFantasyPsychologicalThriller,1,2008-2008,Special,J.C.StaffBandaiVisualGencoSentaiFilmworks,"Love Hina Special: Motoko's Choice, Love or Sword: Don't Cry",ComedyEcchiHaremRomance,1,2000,DVD Special,XEBEC
57102,1060,7600,Hidan no Aria Special (Aria the Scarlet Ammo Special),ActionComedyRomance,1,2011-2011,Special,J.C.StaffFUNimationEntertainmentflyingDOG,"Love Hina Special: Motoko's Choice, Love or Sword: Don't Cry",ComedyEcchiHaremRomance,1,2000,DVD Special,XEBEC
57286,1067,7613,Anime Tenchou x Touhou Project,FantasyMagic,1,2010-2010,Special,ufotable,Project ARMS: The 2nd Chapter,,26,2001 - 2002,TV,TMSEntertainment
57500,2737,7648,Hareluya II Boy,ActionComedyFantasySchoolShounen,25,1997-1997,TV,TVTokyoTriangleStaff,Hareluya II Boy,HandtoHandCombat,25,1997,TV,TriangleStaff
57631,2312,7667,Pokemon Advanced Generation (Pokemon Advance),ActionAdventureComedyFantasyKids,192,2002-2006,TV,TVTokyoOrientalLightandMagicShogakukanProductionsVizMedia4KidsEntertainmentThePokemonCompanyInternationalTVTokyoMusicStudioJack,Robotech: The New Generation,ActionAliensMechaMilitarySciFi,25,1985,TV,TatsunokoPro.
57752,952,7675,Higurashi no Naku Koro ni Kai Specials,ComedyParody,24,2007-2008,Special,GeneonUniversalEntertainmentStudioDeen,Maria-sama ga Miteru ~Haru~ Specials,ComedyOmakeShoujo-ai,6,2004 - 2005,DVD Special,StudioDeen
57760,986,7675,Kindaichi Shounen no Jikenbo Specials,MysteryShounen,2,2007-2007,Special,ToeiAnimation,Maria-sama ga Miteru ~Haru~ Specials,ComedyOmakeShoujo-ai,6,2004 - 2005,DVD Special,StudioDeen
57775,1027,7675,Toaru Majutsu no Index Specials,ComedyParody,2,2009-2009,Special,J.C.Staff,Maria-sama ga Miteru ~Haru~ Specials,ComedyOmakeShoujo-ai,6,2004 - 2005,DVD Special,StudioDeen
57890,897,7685,Durarara!! Specials,ActionComedySupernatural,2,2010-2011,Special,AniplexBrainsBaseAniplexofAmerica,Amagami SS+ Specials,BasedonaVisualNovelRomanceSchoolLife,6,2012,DVD Special,AIC
57991,1147,7685,Freezing Specials,ActionComedyEcchi,6,2011-2011,Special,FUNimationEntertainmentMediaFactory,Amagami SS+ Specials,BasedonaVisualNovelRomanceSchoolLife,6,2012,DVD Special,AIC
58013,1194,7685,Freezing Vibration Specials,ActionComedyEcchi,6,2013-2014,Special,FUNimationEntertainmentMediaFactoryA.C.G.T.,Amagami SS+ Specials,BasedonaVisualNovelRomanceSchoolLife,6,2012,DVD Special,AIC
58217,2231,7732,Mahou Senshi Louie (Rune Soldier),AdventureComedyFantasyMagicShounen,24,2001-2001,TV,J.C.StaffADVFilms,Mahou Senshi Louie,TreasureHunters,24,2001,TV,J.C.Staff
58238,951,7734,Shigofumi Special (Shigofumi: Letters from the Departed Special),DramaFantasyPsychologicalThriller,1,2008-2008,Special,J.C.StaffBandaiVisualGencoSentaiFilmworks,Lupin III Special 1: Bye Bye Liberty Crisis,ActionAdventureAmericaThieves,1,1989,TV Special,TMSEntertainment
58322,1030,7736,Galaxy Angel Z Special,ComedySci-Fi,1,2002-2002,Special,BroccoliBandaiEntertainment,Pandora Hearts Specials,ComedyOmake,9,2009 - 2010,DVD Special,XEBEC
58371,1226,7736,Comic Party Specials,ComedyDrama,4,2003-2003,Special,OrientalLightandMagicKSS,Pandora Hearts Specials,ComedyOmake,9,2009 - 2010,DVD Special,XEBEC
58375,26,7737,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,DramaSliceofLifeSupernatural,1,2013-2013,Movie,AniplexA-1PicturesAniplexofAmerica,Shakugan no Shana Movie Special,ComedyFantasyTsundere,1,2007,DVD Special,J.C.Staff
58426,1227,7737,eX-Driver the Movie Specials,Comedy,3,2002-2002,Special,BandaiVisualGenco,Shakugan no Shana Movie Special,ComedyFantasyTsundere,1,2007,DVD Special,J.C.Staff
58465,948,7739,Pandora Hearts Specials,Comedy,9,2009-2010,Special,XebecSquareEnixflyingDOG,Shakugan no Shana III Specials,,2,2012,DVD Special,J.C.Staff
58514,1055,7739,Grisaia no Rakuen Specials,ComedyEcchi,5,2015-2015,Special,Nonefoundaddsome,Shakugan no Shana III Specials,,2,2012,DVD Special,J.C.Staff
58569,1194,7739,Freezing Vibration Specials,ActionComedyEcchi,6,2013-2014,Special,FUNimationEntertainmentMediaFactoryA.C.G.T.,Shakugan no Shana III Specials,,2,2012,DVD Special,J.C.Staff
58616,988,7740,Jinrui wa Suitai Shimashita Specials,FantasySeinen,6,2012-2013,Special,AICA.S.T.A.SentaiFilmworks,Fate/kaleid Liner Prisma Illya 2wei Herz! Specials,FantasyMagicalGirl,1+,2015 - ?,DVD Special,SILVERLINK
58659,2136,7740,Fate/kaleid liner Prisma☆Illya 2wei Herz!,ActionComedyFantasyMagicSliceofLife,10,2015-2015,TV,LantisSilverLinkDAXProductionSentaiFilmworks,Fate/kaleid Liner Prisma Illya 2wei Herz! Specials,FantasyMagicalGirl,1+,2015 - ?,DVD Special,SILVERLINK
58774,993,7756,Mahoromatic Summer Special,ComedyEcchiRomanceSci-Fi,1,2003-2003,Special,GainaxShaftSentaiFilmworks,Lupin III Special 19: Kiri no Elusive,ActionThievesTimeTravel,1,2007,TV Special,TMSEntertainment
58829,225,7764,Aru Machi Kado no Monogatari (Tales of the Street Corner),DramaMusicRomance,1,1962-1962,Movie,MushiProductions,Code Geass: Lelouch of the Rebellion - Kiseki no Birthday Picture Drama,PictureDrama,1,2010,DVD Special,Sunrise
58840,1174,7764,Amagami SS+ Plus Picture Drama,Romance,2,2012-2012,Special,AIC,Code Geass: Lelouch of the Rebellion - Kiseki no Birthday Picture Drama,PictureDrama,1,2010,DVD Special,Sunrise
58897,942,7770,Maria-sama ga Miteru 3rd Specials,Comedy,5,2006-2007,Special,StudioDeenRightStuf,Ao no Exorcist Specials,BasedonaMangaComedyOmake,10,2011 - 2012,DVD Special,A-1Pictures
58982,1514,7770,Ao no Exorcist (Blue Exorcist),ActionDemonsFantasyShounenSupernatural,25,2011-2011,TV,AniplexDentsuA-1PicturesMainichiBroadcastingMovicAniplexofAmericaSakuraCreate,Ao no Exorcist Specials,BasedonaMangaComedyOmake,10,2011 - 2012,DVD Special,A-1Pictures
59007,395,7772,Kazoku no Hanashi (The Story of a Family),DramaMusic,1,2013-2013,ONA,Nonefoundaddsome,Ronin Warriors: The Legend of the Inferno Armor,ActionSamurai,4,1989 - 1990,OVA,Sunrise
59053,2767,7773,Transformers Micron Densetsu (Transformers Armada),ActionMechaSci-FiShounen,52,2003-2003,TV,ActasHasbro,Yoroiden Samurai Troopers Kikoutei Densetsu,ActionSamurai,4,1989 - 1990,OVA,Sunrise
59192,1089,7782,Maria†Holic Alive Special,ComedyParodyRomanceSchool,1,2011-2011,Special,Shaft,Gakuen Utopia Manabi Straight! Special,MoeSliceofLife,1,2007,DVD Special,ufotable
59338,973,7785,Shinryaku! Ika Musume Specials (Squid Girl Specials),Comedy,2,2011-2011,Special,Diomedea,The Comic Artist and Assistants Specials,ComedyEcchiMangaIndustryOtakuCultureSliceofLife,6,2014,DVD Special,Zexcs
